Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;;I;2;FORMOSA DO SUL;SC;41518;678;0;120;0;0;0;797;-203;-106;0;0;217;-91;706;83;4;-212;-200;0;0;309;-90;-106;600;-95;505;0;0;505;0
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;;I;2;SAO PAULO;SP;41518;0;0;19;0;774;0;793;0;0;0;0;-2;-2;791;1976;0;-629;-1800;-216;0;427;0;-242;549;0;549;-145;0;404;-173
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;n1;;I;1;PALMAS;TO;41518;373;0;418;0;0;0;791;0;0;0;0;-132;-132;659;0;4;-349;-267;-36;0;2;-3;-648;11;0;11;0;0;11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1235921;b3S;;I;2;VITORIA;ES;41518;751;0;39;0;0;0;790;0;0;0;0;-249;-249;541;1;0;-228;-231;-3;0;15;0;-446;95;-18;77;0;0;77;0
GERAÇÃO FUTURO CORRETORA DE VALORES SA.;27652684;n2;;I;2;RIO DE JANEIRO;RJ;41518;0;0;787;0;0;0;787;0;0;0;0;62;62;849;10821;0;-5618;-9327;-868;0;1437;-143;-3697;-2848;49;-2799;0;0;-2799;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;41518;673;0;114;0;0;0;787;-208;-77;0;0;-281;-567;220;125;3;-145;-123;0;0;11;-64;-192;28;87;114;0;0;114;0
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16927221;n2;;I;2;MANAUS;AM;41518;0;0;4;0;783;0;787;0;0;0;0;0;0;787;31;0;-134;-270;-40;0;1;-4;-416;371;0;371;-143;0;228;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;;I;2;TURVO;PR;41518;699;0;87;0;0;0;786;-74;-186;0;0;-174;-434;352;47;42;-222;-315;1;0;115;-53;-388;-36;-35;-71;0;0;-71;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;41518;591;0;194;0;0;0;785;-214;-58;0;0;-166;-438;346;88;4;-184;-253;1;0;0;-20;-366;-20;0;-19;0;-10;-29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;41518;707;0;77;0;0;0;784;0;0;0;0;-8;-8;776;0;0;-89;-127;0;0;0;0;-216;560;0;560;0;0;560;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;41518;627;0;157;0;0;0;783;-128;-49;0;0;-9;-186;598;28;143;-334;-343;-6;0;0;-44;-555;42;1;42;0;0;42;0
COOPERATIVA DE CRÉDITO RURAL DO VALE DO URUPA LTDA - CREDIRON;2049217;b3S;;I;2;OURO PRETO DO OESTE;RO;41518;725;0;58;0;0;0;783;-77;0;0;0;-186;-263;520;27;5;-276;-168;0;0;0;-5;-417;102;1;104;0;0;104;-79
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;;I;2;CORONEL MARTINS;SC;41518;706;0;74;0;0;0;780;-120;-120;0;0;-739;-979;-199;104;11;-183;-115;0;0;7;-79;-255;-455;-7;-462;0;0;-462;0
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;41518;663;0;113;0;0;0;776;-169;-5;0;0;193;19;795;13;53;-173;-134;-1;0;15;-79;-307;488;0;488;0;0;488;-120
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;41518;586;0;188;0;0;0;774;-317;0;0;0;8;-309;465;31;18;-198;-103;-2;0;1;-44;-298;167;0;167;0;0;167;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;41518;757;0;14;0;0;0;771;-25;0;0;0;14;-12;759;2;14;-308;-226;-1;0;0;-31;-550;209;0;209;0;0;209;0
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;41518;687;0;78;0;0;0;765;-82;-24;0;0;-235;-341;425;87;58;-225;-270;-12;0;0;-9;-370;55;5;60;0;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;41518;731;0;32;0;0;0;763;-85;-277;0;0;41;-320;443;3;5;-71;-56;0;0;7;-63;-175;268;0;268;0;0;268;-64
GERALDO CORREA - CORRETORA DE VALORES MOBILIARIOS S/A;20230272;n2;;I;2;BELO HORIZONTE;MG;41518;33;0;716;10;2;0;761;0;0;0;0;0;0;761;112;166;-528;-495;-76;0;5;0;-817;-56;0;-56;0;0;-56;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;41518;601;0;160;0;0;0;761;-227;0;0;0;-183;-409;352;73;62;-164;-221;-1;0;8;-87;-332;20;0;20;-3;0;17;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;41518;530;0;226;0;0;0;757;-217;-168;0;0;96;-289;467;83;3;-205;-149;0;0;74;-38;-231;236;5;241;0;0;241;-48
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;41518;630;0;123;0;0;0;753;-68;0;0;0;-98;-166;587;22;31;-247;-197;-1;0;18;-12;-386;201;0;201;0;-14;188;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41518;616;0;132;0;0;0;749;-110;-8;0;0;-2;-121;628;25;76;-268;-183;-1;0;6;-14;-358;270;13;283;-9;0;274;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;41518;531;0;215;0;0;0;746;-156;-9;0;0;-29;-194;552;65;96;-285;-241;-5;0;25;-37;-381;171;0;171;-8;0;164;-14
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;41518;411;0;331;0;0;0;742;-280;0;0;0;19;-261;481;23;10;-294;-142;-3;0;0;0;-406;75;0;75;-3;0;72;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;41518;301;0;441;0;0;0;742;-269;0;0;0;-188;-458;284;0;0;-57;-44;0;0;0;-7;-108;176;0;176;0;0;176;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;41518;659;0;77;0;0;0;736;-56;-208;0;0;38;-226;510;55;49;-251;-171;0;0;104;-74;-287;223;2;225;1;0;225;-39
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;41518;645;0;89;0;0;0;734;-81;-4;0;0;-3;-88;646;2;0;-277;-198;-1;0;28;-12;-458;188;0;188;0;0;188;-89
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;41518;513;0;220;0;0;0;733;-194;-50;0;0;-19;-264;469;32;19;-221;-150;-4;0;4;-18;-338;131;12;143;-9;0;134;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;;I;2;SAO JOAO DE MERITI;RJ;41518;715;0;15;0;0;0;730;0;0;0;0;-188;-188;543;0;0;-94;-110;0;0;26;0;-179;364;0;364;0;0;364;-168
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;41518;692;0;34;0;0;0;725;-189;-73;0;0;-24;-286;440;0;21;-209;-360;0;0;6;-47;-588;-149;10;-139;-4;0;-143;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;41518;595;0;126;0;0;0;722;-124;-160;0;0;-58;-342;379;63;41;-257;-313;0;0;197;-76;-344;35;-1;34;0;0;34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;41518;236;0;485;0;0;0;721;-409;0;0;0;-2;-411;311;4;7;-128;-166;-1;0;1;-1;-285;26;0;26;0;0;26;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41518;694;0;24;0;0;0;719;-160;0;0;0;255;95;814;30;1;-429;-992;-12;0;602;-3;-803;11;0;11;0;0;11;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA - CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;41518;666;0;53;0;0;0;719;-74;-97;0;0;28;-142;576;56;86;-324;-282;-4;0;19;-42;-491;86;1;85;-4;0;81;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;41518;639;0;78;0;0;0;717;-138;0;0;0;-6;-144;573;75;223;-310;-307;-2;0;0;-21;-342;231;1;232;0;0;232;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;41518;651;0;65;0;0;0;716;0;0;0;0;-13;-13;704;0;0;-32;-71;0;0;0;0;-103;600;0;600;0;0;600;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - SICOOB COOPERTEC;37433448;b3S;;I;2;CUIABA;MT;41518;654;0;55;0;0;0;709;-91;-4;0;0;-60;-155;554;95;63;-362;-306;-9;0;0;-18;-537;17;0;17;-5;0;11;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;;I;2;PORTO ALEGRE;RS;41518;683;0;26;0;0;0;709;0;0;0;0;-27;-27;681;0;0;-66;-435;-33;0;0;1;-535;147;0;147;-53;0;94;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;41518;672;0;37;0;0;0;708;-99;-115;0;0;0;-214;494;46;3;-220;-154;-4;0;59;-63;-333;161;0;161;-6;-1;154;-91
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;41518;610;0;95;0;0;0;706;-183;-121;0;0;-155;-459;246;53;14;-107;-138;1;0;53;-45;-170;76;-7;69;0;0;69;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41518;649;0;56;0;0;0;705;-139;-16;0;0;-241;-397;309;59;35;-256;-329;-5;0;0;-12;-508;-200;2;-198;0;0;-198;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICIÁRIO E ÓRGÃOS JURÍDICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI;5477038;b3S;;I;2;TERESINA;PI;41518;669;0;37;0;0;0;705;-90;-49;0;0;-43;-182;524;43;36;-152;-237;-4;0;0;-30;-343;180;0;180;-4;-10;166;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;41518;653;0;52;0;0;0;704;-14;0;0;0;-34;-48;657;0;0;-255;-111;0;0;12;-10;-364;293;0;293;0;0;293;-207
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;41518;579;0;125;0;0;0;704;-217;-83;0;0;-237;-537;167;120;1;-181;-170;0;0;51;-46;-226;-59;-4;-62;0;0;-62;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;41518;608;0;96;0;0;0;703;-204;-108;0;0;185;-127;577;24;40;-208;-207;0;0;31;-65;-384;192;0;192;0;0;192;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;41518;579;0;123;0;0;0;702;-138;0;0;0;7;-131;571;38;11;-319;-191;-5;0;79;-34;-421;150;-23;127;-2;0;125;0
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;41518;642;0;59;0;0;0;701;-93;0;0;0;-35;-128;573;35;12;-173;-234;0;0;0;-4;-364;208;0;208;0;0;208;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;41518;458;0;236;0;0;0;694;-219;0;0;0;-46;-265;429;1;1;-155;-143;-7;0;1;-20;-321;108;0;108;0;0;108;-56
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;41518;0;0;690;0;0;0;690;0;0;0;0;0;0;690;1903;0;0;-2966;-180;0;0;-37;-1280;-590;0;-590;0;0;-590;0
MAPFRE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4160039;n2;;I;3;SAO PAULO;SP;41518;0;0;689;0;0;0;689;0;0;0;0;0;0;689;12789;0;-2763;-4517;-915;0;247;0;4840;5529;-17;5513;-2086;0;3427;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;41518;673;0;14;0;0;0;687;-3;0;0;0;-32;-35;652;0;0;-48;-50;0;0;0;0;-98;554;0;554;0;0;554;-184
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;41518;565;0;120;0;0;0;686;-137;-8;0;0;-144;-289;397;53;81;-337;-285;-8;0;3;-17;-509;-112;1;-113;0;0;-113;0
BONCRED;51389;n1;;C;2;NOVO HAMBURGO;RS;41518;21;363;302;0;0;0;686;0;-1;-297;0;4;-294;391;0;0;-136;-143;-410;0;1;0;-688;-297;0;-297;-27;0;-324;0
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;n2;;I;2;RIO DE JANEIRO;RJ;41518;0;0;622;0;62;0;685;0;0;0;0;0;0;685;74;0;-184;-458;-12;0;0;0;-580;105;0;105;-23;0;81;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;41518;598;0;87;0;0;0;684;-194;0;0;0;73;-122;563;4;0;-240;-135;-1;0;0;-114;-486;77;0;77;1;0;76;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;41518;601;0;81;0;0;0;682;-131;0;0;0;79;-52;630;0;2;-225;-227;0;0;6;-4;-448;182;9;191;-2;0;188;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3620772;b3S;;I;2;FORTALEZA;CE;41518;648;0;33;0;0;0;681;-108;-2;0;0;-58;-167;513;34;36;-255;-179;-4;0;0;-37;-406;107;0;107;-4;0;104;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;;I;2;RIO DE JANEIRO;RJ;41518;526;0;151;0;0;0;676;-90;0;0;0;-18;-109;568;80;82;-344;-298;-4;0;0;-2;-485;82;0;82;-4;0;78;-58
DECYSEO CORRETORA DE CAMBIO LTDA.;94968518;n2;;I;2;SAO PAULO;SP;41518;0;0;21;0;654;0;675;0;0;0;0;0;0;675;778;0;-186;-999;-111;0;53;0;-466;209;0;209;-79;0;131;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;41518;474;0;199;0;0;0;673;-249;-25;0;0;-2;-277;396;62;118;-119;-301;-3;0;0;-81;-324;73;4;77;0;0;77;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;41518;579;0;93;0;0;0;672;-156;0;0;0;-116;-271;401;78;26;-156;-209;-3;0;10;-12;-267;134;0;134;-1;0;133;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;41518;591;0;77;0;0;0;668;-95;-129;0;0;71;-154;514;54;13;-163;-133;0;0;71;-42;-200;314;0;314;1;0;313;-54
AGÊNCIA DE FOMENTO DE ALAGOAS S/A - AFAL;10769660;n1;;I;1;MACEIO;AL;41518;168;0;498;0;0;0;666;0;-32;0;0;-47;-79;587;0;0;-307;-89;-31;0;0;-4;-432;155;-113;42;-32;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO - CREDMETAL;3535065;b3S;;I;2;OSASCO;SP;41518;639;0;25;0;0;0;664;-37;0;0;0;-59;-96;568;0;27;-254;-173;-1;0;1;-42;-442;126;5;131;-2;0;130;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CERRO LARGO - CRESOL CERRO LARGO;8239542;b3S;;I;2;CERRO LARGO;RS;41518;601;0;61;0;0;0;662;-125;-71;0;0;-69;-265;396;78;2;-92;-97;0;0;32;-28;-105;292;0;292;0;0;292;0
BR PARTNERS;51822;b2;;C;2;SAO PAULO;SP;41518;0;0;192;290;177;0;659;-1305;0;0;0;0;-1305;-646;1492;0;-5395;-3006;-127;0;13;-93;-7116;-7763;7;-7756;15;-62;-7803;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PIRACICABA - SICOOB COOPCRED;8702520;b3S;;I;2;PIRACICABA;SP;41518;542;0;114;0;0;0;656;-146;0;0;0;-157;-303;353;43;76;-121;-166;1;0;0;-16;-185;168;0;168;-1;0;167;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE MOGI GUAÇU E REGIÃO - SICOOB CREDIAC;5858518;b3S;;I;2;MOGI-GUACU;SP;41518;593;0;62;0;0;0;655;-97;0;0;0;-18;-115;540;44;126;-214;-184;-1;0;4;-32;-257;283;0;283;1;0;282;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;41518;443;0;209;0;0;0;652;-239;0;0;0;-94;-333;318;61;46;-124;-172;-3;0;0;-13;-204;114;1;115;0;0;115;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;;I;2;MONTES CLAROS;MG;41518;574;0;77;0;0;0;651;-99;-1;0;0;-62;-162;489;58;101;-351;-273;-8;0;0;-23;-495;-6;0;-6;-2;0;-8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DF LTDA. - SICOOB CREDIDF;1667861;b3S;;I;2;BRASILIA;DF;41518;640;0;10;0;0;0;650;-5;-102;0;0;-22;-128;522;4;13;-229;-287;-1;0;1;-11;-509;13;0;13;0;0;13;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;41518;617;0;31;0;0;0;648;-92;0;0;0;2;-90;558;14;4;-218;-208;0;0;3;-3;-409;149;9;158;0;0;158;-49
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;;I;2;CONCORDIA;SC;41518;521;0;126;0;0;0;648;-153;-90;0;0;-28;-271;377;91;8;-134;-115;0;0;13;-60;-198;179;-64;115;0;0;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2528151;b3S;;I;2;VITORIA DA CONQUISTA;BA;41518;601;0;42;0;0;0;644;-44;-7;0;0;7;-45;599;66;36;-258;-212;-4;0;3;-25;-394;205;0;205;-5;0;200;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5040680;b3S;;I;2;RIO DE JANEIRO;RJ;41518;570;0;73;0;0;0;643;-237;0;0;0;0;-236;407;0;0;-247;-51;0;0;0;0;-297;110;1;111;0;0;111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;;I;2;BELO HORIZONTE;MG;41518;643;0;0;0;0;0;643;0;0;0;0;-1;-1;642;0;0;-265;-146;0;0;0;0;-411;230;0;230;0;0;230;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;41518;505;0;137;0;0;0;642;-171;-7;0;0;5;-173;469;93;23;-240;-268;-9;0;0;-109;-508;-39;1;-38;-6;0;-44;0
RPW SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;6249129;n1;;I;2;SAO PAULO;SP;41518;837;0;-195;0;0;0;642;0;-16;0;0;-4;-20;622;2;288;-248;-825;-44;0;7;-4;-826;-203;0;-203;74;0;-130;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO;47074323;b3S;;I;2;SANTO ANDRE;SP;41518;615;0;26;0;0;0;641;-49;-1;0;0;-36;-86;555;2;5;-132;-253;0;0;10;-6;-374;181;0;180;1;0;180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;;I;2;GUAXUPE;MG;41518;564;0;76;0;0;0;640;-71;0;0;0;-3;-74;567;59;97;-262;-272;-3;0;11;-15;-385;182;27;209;-10;0;199;0
