Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;01/12/2014;1586;0;535;0;0;0;2121;-397;-371;0;0;151;-617;1503;331;157;-581;-578;-1;0;92;-176;-756;747;-8;739;-2;-12;726;-108
PETRA;51688;b1;;C;2;CURITIBA;PR;01/12/2014;0;0;2103;0;0;0;2103;-10;0;0;0;0;-10;2092;20568;1478;-8599;-6321;-2229;-4;9;-2630;2273;4365;12;4377;-1668;-425;2284;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;01/12/2014;1869;0;215;0;0;0;2084;-512;-99;0;0;-5;-616;1469;17;0;-447;-251;-3;0;0;0;-684;785;0;785;-2;0;782;-284
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;01/12/2014;2026;0;48;0;0;0;2074;-78;-101;0;0;-83;-262;1812;66;80;-625;-472;-10;0;41;-22;-942;870;0;870;-6;0;864;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;01/12/2014;1556;0;516;0;0;0;2072;-735;0;0;0;-153;-888;1184;14;135;-950;-547;-4;0;12;-69;-1409;-225;0;-225;-1;0;-226;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;01/12/2014;1607;0;465;0;0;0;2072;-438;0;0;0;-197;-636;1436;256;22;-412;-709;-2;0;1;-18;-861;575;-5;570;0;0;569;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;01/12/2014;1743;0;327;0;0;0;2070;-632;0;0;0;-63;-696;1374;61;6;-604;-595;-1;0;37;-7;-1103;271;-3;268;-1;0;267;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE NATAL - CREDCOM-RN;8802775;b3S;;I;2;NATAL;RN;01/12/2014;2001;0;68;0;0;0;2069;-329;-162;0;0;-991;-1482;587;105;99;-480;-290;-6;0;29;-197;-740;-153;-30;-183;0;0;-183;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;01/12/2014;1785;0;282;0;0;0;2067;-199;0;0;0;-156;-355;1712;50;64;-663;-474;-3;0;177;-52;-902;811;0;811;0;-52;758;-1054
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO;47074323;b3S;;I;2;SANTO ANDRE;SP;01/12/2014;1928;0;134;0;0;0;2062;-90;0;0;0;-92;-182;1880;139;17;-438;-479;0;0;21;-20;-760;1120;0;1120;-2;-41;1077;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;;I;2;TURVO;PR;01/12/2014;1795;0;260;0;0;0;2055;-200;-348;0;0;-279;-828;1227;180;177;-571;-589;0;0;69;-122;-856;371;2;373;-1;-14;358;0
CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;15230501;n2;;I;2;SALVADOR;BA;01/12/2014;0;0;21;0;2029;0;2050;0;0;0;0;0;0;2050;30;0;-856;-542;-108;0;226;-549;-1798;252;33;285;-322;0;-36;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;01/12/2014;1690;0;333;0;0;0;2023;-601;-73;0;0;316;-358;1665;144;102;-398;-354;0;0;13;-158;-651;1014;-285;729;-2;0;727;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;01/12/2014;1605;0;417;0;0;0;2022;-581;-257;0;0;-141;-979;1043;220;117;-525;-498;0;0;90;-165;-762;281;-45;236;0;0;236;0
BROOKFIELD;50885;n1;;C;3;RIO DE JANEIRO;RJ;01/12/2014;0;0;2020;0;0;0;2020;0;0;0;0;0;0;2020;372;0;-450;-2097;-37;324;876;-152;-1164;856;0;857;299;0;1156;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;01/12/2014;1331;0;671;0;0;0;2002;-739;-72;0;0;-88;-898;1104;170;272;-361;-268;-7;0;5;-209;-399;705;4;709;-28;0;680;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;01/12/2014;1529;0;466;0;0;0;1994;-466;-276;0;0;-164;-905;1089;101;152;-430;-407;0;0;36;-130;-678;410;-7;404;-3;-8;393;-51
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;01/12/2014;1653;0;338;0;0;0;1991;-496;-1;0;0;-136;-633;1357;143;179;-760;-295;-15;0;4;-9;-752;605;-73;533;-7;0;526;0
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;01/12/2014;0;0;1622;369;0;0;1991;0;0;0;0;0;0;1991;375;204;-1475;-812;-156;0;41;-28;-1849;141;0;141;149;-43;247;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;01/12/2014;1715;0;268;0;0;0;1983;-628;-11;0;0;-73;-712;1270;209;94;-499;-326;-8;0;54;-533;-1009;261;0;261;-15;0;246;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;01/12/2014;1378;0;601;0;0;0;1979;-657;0;0;0;-17;-674;1305;163;202;-488;-463;-10;0;41;-27;-581;725;0;725;-6;-79;640;-350
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;01/12/2014;1568;0;399;0;0;0;1966;-517;-21;0;0;-122;-659;1307;163;58;-505;-215;-7;0;87;-435;-854;453;0;453;0;0;453;-171
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;01/12/2014;1147;0;816;0;0;0;1963;-660;-123;0;0;-14;-798;1166;95;43;-539;-124;-10;0;61;-37;-510;655;-4;652;-14;0;638;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;01/12/2014;1707;0;252;0;0;0;1959;-228;0;0;0;-152;-380;1579;284;187;-936;-872;-27;0;0;-35;-1399;180;5;185;-22;0;163;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;01/12/2014;1567;0;384;0;0;0;1951;-395;-109;0;0;-304;-808;1144;67;320;-702;-383;-21;0;19;-98;-797;347;103;450;-2;0;448;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ESTADUAIS REGIÃO METROP BELÉM E SANTARÉM E EMPREGADOS CIAS ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM LTDA. - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;01/12/2014;1806;0;143;0;0;0;1949;-258;-72;0;0;-33;-363;1587;107;119;-756;-536;-8;0;2;-70;-1141;446;0;446;-20;0;426;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;;I;2;XAVANTINA;SC;01/12/2014;1008;0;938;0;0;0;1946;-807;-234;0;0;-223;-1263;682;175;17;-184;-212;0;0;0;-121;-325;357;1;358;-17;0;342;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;01/12/2014;1705;0;237;0;0;0;1942;1;0;0;0;-58;-59;1884;0;0;-488;-156;-14;0;1;-1;-657;1226;1;1225;-13;0;1212;-699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;01/12/2014;1727;0;208;0;0;0;1935;-241;-34;0;0;-4;-279;1655;60;154;-593;-393;-3;0;36;-21;-759;896;38;934;-25;0;909;-405
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;n1;;I;1;PALMAS;TO;01/12/2014;936;0;980;0;0;0;1916;0;-5;0;0;-162;-166;1749;0;23;-917;-730;-90;0;1;-23;-1735;14;0;14;0;0;14;0
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71590442;n2;;I;2;ARARAS;SP;01/12/2014;0;0;75;0;1822;0;1897;0;0;0;0;0;0;1897;124;0;-800;-914;-94;0;1;1;-1683;213;0;213;-11;0;202;-30
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;n2;;I;2;RECIFE;PE;01/12/2014;0;0;0;0;1891;0;1891;0;0;0;0;0;0;1891;0;0;-502;-1114;-98;0;63;0;-1651;240;0;240;-84;0;156;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;;I;2;GUARANI DAS MISSOES;RS;01/12/2014;1686;0;204;0;0;0;1890;-434;-206;0;0;-820;-1460;430;329;6;-512;-880;0;0;90;-231;-1199;-768;984;215;-7;0;208;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;01/12/2014;1792;0;93;0;0;0;1885;-322;-331;0;0;-5;-658;1227;15;10;-473;-263;-7;0;58;-137;-797;430;0;430;-2;0;428;-480
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;01/12/2014;1591;0;293;0;0;0;1884;-7;0;0;0;-234;-241;1642;0;0;-294;-496;-29;0;341;0;-478;1164;0;1164;0;0;1164;-718
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;01/12/2014;1565;0;314;0;0;0;1879;-210;-369;0;0;-870;-1449;430;168;130;-576;-552;-1;0;63;-143;-912;-482;5;-477;-2;-15;-494;0
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2014;0;0;947;0;931;0;1878;0;0;0;0;0;0;1878;4;0;-454;-1310;-88;0;0;0;-1847;31;1;30;-4;0;27;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;01/12/2014;1596;0;280;0;0;0;1876;-551;0;0;0;-184;-735;1141;220;57;-389;-215;-12;0;50;-14;-302;840;21;861;-34;0;827;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;01/12/2014;1174;0;697;0;0;0;1871;-467;-52;0;0;-127;-646;1224;97;108;-437;-539;-6;71;1;-1;-707;518;0;518;-3;0;514;-107
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;01/12/2014;1701;0;169;0;0;0;1871;-360;-1;0;0;-147;-508;1362;41;9;-553;-369;-3;0;11;-4;-869;494;1;494;0;0;494;-161
NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;01/12/2014;0;0;1871;-2;0;0;1870;0;0;0;0;0;0;1870;1735;1053;-40;-3917;-359;0;62;-2;-1468;402;0;402;1;0;403;-428
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;01/12/2014;1475;0;392;0;0;0;1867;-566;0;0;0;-17;-583;1284;30;103;-408;-283;-2;0;50;-158;-669;615;0;615;0;0;615;-396
SOLIDUS S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;68757681;n2;;I;2;PORTO ALEGRE;RS;01/12/2014;0;0;1860;0;0;0;1860;0;0;0;0;0;0;1860;2480;0;-1485;-1680;-237;0;178;-9;-751;1108;22;1131;-209;-95;826;-223
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;01/12/2014;1518;0;341;0;0;0;1859;-671;0;0;0;153;-518;1341;10;0;-557;-302;-3;0;17;-251;-1085;256;0;256;-2;-25;229;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;01/12/2014;1776;0;82;0;0;0;1858;-96;-67;0;0;-27;-190;1668;35;11;-611;-364;-7;0;71;-241;-1104;564;0;564;-3;0;561;-1078
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;;I;2;FREDERICO WESTPHALEN;RS;01/12/2014;1534;0;316;0;0;0;1850;-595;-108;0;0;-423;-1126;724;294;15;-378;-297;0;0;56;-110;-421;303;13;317;-4;0;313;-209
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES EM SEGURANÇA PÚBLICA DO ESTADO DO ACRE - SICOOB ACRE;3528402;b3S;;I;2;RIO BRANCO;AC;01/12/2014;1783;0;66;0;0;0;1849;-24;-191;0;0;-109;-324;1525;10;43;-472;-664;1;0;182;-15;-917;608;0;608;0;0;608;-559
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;01/12/2014;485;0;1359;0;0;0;1844;-1183;0;0;0;-56;-1239;605;10;15;-222;-284;-3;0;61;-5;-427;178;0;178;-2;0;177;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;01/12/2014;1445;0;397;0;0;0;1842;-413;0;0;0;-360;-773;1069;226;255;-1005;-483;-6;0;93;-40;-959;110;-31;79;-8;0;71;0
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34974170;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2014;0;0;486;0;1343;0;1828;0;0;0;0;0;0;1828;2322;0;-2230;-1650;-272;0;0;0;-1829;1;-3;-4;3;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;01/12/2014;858;0;965;0;0;0;1823;-845;0;0;0;-67;-912;911;85;21;-617;-282;-8;0;0;-5;-806;105;0;105;-4;0;101;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;01/12/2014;1478;0;342;0;0;0;1820;-420;0;0;0;-200;-620;1200;210;210;-585;-283;-7;0;5;-19;-470;730;0;730;-13;0;718;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;01/12/2014;1018;0;800;0;0;0;1818;-543;-6;0;0;-170;-718;1100;170;206;-615;-203;-12;0;119;-69;-404;696;0;697;-25;0;672;-44
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;01/12/2014;1729;0;82;0;0;0;1811;-84;0;0;0;-210;-293;1518;0;0;-570;-304;0;0;0;-20;-893;625;0;625;0;0;625;-531
COOPERATIVA DE CRÉDITO MÚTUO DOS PRAÇAS E OFICIAIS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERACS- SP;7030145;b3S;;I;2;SAO PAULO;SP;01/12/2014;1746;0;65;0;0;0;1811;-98;0;0;0;-435;-534;1277;25;0;-333;-666;0;0;47;-14;-942;335;0;335;0;0;335;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB/SC CREDIPÉROLA;82133182;b3S;;I;2;TIMBO;SC;01/12/2014;1414;0;395;0;0;0;1809;-547;1;0;0;-78;-626;1184;166;243;-680;-458;-12;0;17;-27;-751;433;-57;376;5;0;381;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;01/12/2014;1355;0;446;0;0;0;1802;-471;0;0;0;-296;-767;1034;59;54;-509;-466;-5;0;21;-14;-861;173;44;217;0;0;217;-359
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;;I;2;CORONEL MARTINS;SC;01/12/2014;1596;0;204;0;0;0;1799;-305;-214;0;0;-137;-657;1143;230;25;-428;-318;0;0;10;-134;-615;528;-3;524;-5;0;520;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;01/12/2014;1457;0;324;0;0;0;1782;-406;-97;0;0;97;-406;1376;85;83;-430;-480;-5;0;0;-75;-823;553;13;566;-14;0;552;0
ACCIÓN MICROFINANÇAS - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;13058743;n1;;I;3;MANAUS;AM;01/12/2014;1955;0;-174;0;0;0;1782;0;0;0;0;-54;-54;1728;480;0;-2894;-1633;-244;0;0;-569;-4860;-3132;23;-3110;0;0;-3110;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;01/12/2014;759;0;1021;0;0;0;1780;-583;0;0;0;-10;-592;1188;0;0;-111;-79;0;0;0;-22;-212;976;0;976;0;0;976;-1007
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO NOROESTE CAPIXABA   CRESOL NOROESTE CAPIXABA;7475376;b3S;;I;2;COLATINA;ES;01/12/2014;1511;0;267;0;0;0;1778;-203;-216;0;0;-481;-900;878;138;197;-424;-299;0;0;42;-151;-497;381;-18;362;-2;-12;348;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;01/12/2014;1677;0;100;0;0;0;1778;-296;-541;0;0;96;-742;1036;6;11;-186;-112;1;0;23;-130;-388;648;0;648;0;-10;638;-256
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;01/12/2014;1472;0;301;0;0;0;1773;1;0;0;0;-106;-106;1666;0;0;-179;-296;1;0;58;-6;-424;1243;-4;1239;0;-25;1214;-1617
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;01/12/2014;1456;0;314;0;0;0;1770;-349;-109;0;0;-378;-836;934;199;38;-297;-229;0;0;102;-137;-324;610;4;614;-4;0;610;0
MARSAM - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;57988677;n2;;I;2;SAO PAULO;SP;01/12/2014;0;0;1761;2;0;0;1763;0;0;0;0;0;0;1763;28;0;-536;-845;-91;-19;6;0;-1457;306;35;341;-132;0;209;0
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73279093;n2;;I;2;JOACABA;SC;01/12/2014;0;0;14;-275;2020;0;1758;0;0;0;0;0;0;1758;238;0;-774;-789;-106;0;0;0;-1430;328;0;328;-110;0;218;-90
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;01/12/2014;1574;0;181;0;0;0;1756;-388;0;0;0;-60;-448;1307;194;365;-754;-638;-7;0;0;-29;-869;438;-31;407;-7;0;400;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;01/12/2014;1470;0;284;0;0;0;1754;-203;-286;0;0;-583;-1072;682;222;35;-375;-278;0;0;63;-128;-462;220;-7;213;-2;-4;207;-45
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;;I;2;FORMOSA DO SUL;SC;01/12/2014;1348;0;403;0;0;0;1751;-667;-152;0;0;255;-564;1187;359;23;-459;-364;0;0;5;-143;-579;608;75;683;-3;0;680;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/12/2014;1695;0;51;0;0;0;1746;-147;0;0;0;-102;-249;1497;0;0;-619;-397;0;0;66;-22;-972;526;0;526;0;0;526;-365
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;01/12/2014;1134;0;602;0;0;0;1737;-581;-116;0;0;-15;-712;1025;133;117;-419;-356;0;0;105;-138;-558;467;-5;462;-1;-6;455;-51
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;01/12/2014;1541;0;187;0;0;0;1728;-231;-157;0;0;-510;-898;829;113;176;-681;-345;-13;0;45;-79;-784;46;0;46;-14;0;33;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;01/12/2014;1333;0;393;0;0;0;1726;-566;-106;0;0;-341;-1013;713;167;8;-367;-296;0;0;39;-207;-657;57;-17;39;-6;0;33;-183
GRACO CORRETORA DE CAMBIO S.A.;65982589;n2;;I;2;POA;SP;01/12/2014;0;0;1;0;1724;0;1725;0;0;0;0;-86;-86;1639;1166;2;-1246;-2188;-192;0;41;-108;-2524;-885;0;-885;0;0;-885;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;01/12/2014;1179;0;534;0;0;0;1713;-619;-66;0;0;-49;-734;979;75;37;-272;-256;0;0;28;-238;-626;353;-1;352;-5;0;347;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3844699;b3S;;I;2;VITORIA;ES;01/12/2014;1710;0;0;0;0;0;1710;-54;1;0;0;-388;-443;1267;3;0;-308;-376;-1;0;42;-2;-641;626;0;626;0;0;626;-568
MELHOR - CORRETORA DE CÂMBIO LTDA.;13839639;n2;;I;2;CURITIBA;PR;01/12/2014;0;0;0;0;1705;0;1705;0;0;0;0;0;0;1705;1;4;-210;-1150;-80;0;0;-2;-1436;268;0;268;-80;0;188;-38
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;01/12/2014;1134;0;569;0;0;0;1703;1;0;0;0;-118;-118;1585;0;0;-198;-150;1;0;2;0;-347;1238;0;1238;0;0;1238;-929
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;01/12/2014;1512;0;188;0;0;0;1700;-126;-403;0;0;-282;-812;888;238;106;-475;-415;-1;0;60;-152;-639;249;-7;243;1;-14;228;0
