Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
CATEDRAL CCTM - PRUDENCIAL;1000082736;n2;;I;2;SALVADOR;BA;41791;0;0;42;0;2012;0;2054;0;0;0;0;0;0;2054;26;0;-1210;-620;-128;0;704;0;-1228;826;32;858;0;0;858;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E PROFISSIONAIS LIBERAIS DA REGIÃO DA FRONTEIRA LTDA - UNICRED REGIÃO DA FRONTEIRA;1705236;b3S;;I;2;SANTANA DO LIVRAMENTO;RS;41791;1714;0;330;0;0;0;2044;-747;-76;0;0;-190;-1014;1030;94;58;-376;-443;1;0;0;-18;-686;345;1;345;0;0;345;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;41791;1997;0;45;0;0;0;2042;-54;-122;0;0;-331;-508;1535;57;74;-629;-577;-9;0;35;-152;-1202;332;-3;330;-3;0;327;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;41791;1724;0;317;0;0;0;2040;-363;-59;0;0;-454;-875;1165;109;138;-561;-343;-9;0;49;-49;-666;499;7;506;-21;-31;454;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;;I;2;GUARANI DAS MISSOES;RS;41791;1850;0;182;0;0;0;2033;-331;-273;0;0;-1356;-1961;72;210;6;-329;-712;-3;0;84;-151;-896;-824;181;-643;0;0;-643;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2446089;b3S;;I;2;CORONEL VIVIDA;PR;41791;1359;0;662;0;0;0;2021;-462;-434;0;0;-99;-996;1025;325;47;-522;-401;1;0;51;-168;-669;356;1;356;0;-27;329;-97
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;41791;1651;0;369;0;0;0;2020;-466;0;0;0;-381;-848;1172;258;266;-612;-706;-6;0;1;-39;-837;335;3;337;-9;-26;302;-120
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;41791;1766;0;251;0;0;0;2017;-199;-353;0;0;-854;-1407;610;91;100;-659;-608;-2;0;70;-282;-1291;-681;-2;-683;0;0;-683;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;41791;1507;0;507;0;0;0;2014;-556;0;0;0;-127;-683;1331;24;104;-542;-447;-1;0;5;-14;-871;460;0;460;-5;0;456;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;41791;1778;0;228;0;0;0;2006;-394;-119;0;0;-142;-655;1351;212;217;-680;-713;-13;0;30;-77;-1024;327;0;327;-30;0;297;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;41791;1620;0;380;0;0;0;2000;-715;-3;0;0;-937;-1655;346;11;81;-1019;-537;-4;0;51;-25;-1443;-1097;-22;-1119;1;0;-1120;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;41791;1447;0;545;0;0;0;1992;-913;0;0;0;-7;-921;1072;107;37;-426;-249;-9;0;3;-108;-645;426;0;426;0;0;426;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;;I;2;SAO PAULO;SP;41791;1788;0;195;0;0;0;1983;0;0;0;0;-20;-20;1963;0;0;-180;-136;-1;0;55;-128;-390;1572;0;1572;0;-23;1549;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;41791;1715;0;254;0;0;0;1968;-139;-463;0;0;-345;-947;1022;189;126;-613;-393;-1;0;210;-209;-692;329;0;329;1;-30;298;-133
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;;I;2;BRASILIA;DF;41791;1749;0;213;0;0;0;1962;-818;-135;0;0;8;-946;1017;1;2;-296;-402;-1;71;1;-159;-783;233;0;233;0;0;233;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA;2463485;b3S;;I;2;BAGE;RS;41791;1566;0;396;0;0;0;1961;-724;0;0;0;-58;-782;1180;34;20;-260;-378;0;0;0;-32;-616;564;0;565;0;0;565;-187
ALPES CCTVM S/A - PRUDENCIAL;1000082482;n2;;I;2;SAO PAULO;SP;41791;69;0;1946;-61;0;0;1954;-1;0;0;0;100;99;2052;5225;1642;-4751;-8769;-757;0;45;-214;-7580;-5528;1;-5529;0;0;-5529;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;41791;1766;0;184;0;0;0;1950;-269;0;0;0;-29;-298;1652;134;112;-884;-587;-8;0;0;-48;-1281;371;10;381;-7;0;375;-250
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;;I;2;FLORIANOPOLIS;SC;41791;1474;0;472;0;0;0;1946;-711;-2;0;0;-14;-727;1219;104;24;-591;-622;-12;0;9;-71;-1159;60;-4;56;-8;0;48;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;;I;2;XAVANTINA;SC;41791;1286;0;656;0;0;0;1942;-604;-228;0;0;-230;-1062;880;204;20;-171;-237;0;0;1;-144;-328;552;31;583;0;0;583;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;41791;1797;0;133;0;0;0;1930;-332;0;0;0;-98;-430;1500;0;0;-572;-245;0;0;0;-15;-832;668;0;668;0;0;668;-317
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;41791;1852;0;72;0;0;0;1924;-182;-358;0;0;-242;-781;1143;77;34;-739;-456;-10;0;29;-156;-1221;-78;8;-71;-3;0;-74;0
MUNDINVEST S.A. - CCVM - PRUDENCIAL;1000082774;n2;;I;2;BELO HORIZONTE;MG;41791;164;0;1715;42;0;0;1921;0;0;0;0;0;0;1921;878;216;-1353;-831;-248;0;30;-40;-1348;573;0;573;-215;0;358;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;41791;1759;0;155;0;0;0;1914;-387;-104;0;0;3;-488;1426;15;0;-395;-226;-3;0;28;0;-581;845;0;845;1;0;844;-315
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;41791;1716;0;188;0;0;0;1904;0;0;0;0;20;19;1923;0;0;-127;-97;-9;0;0;0;-233;1690;0;1690;-46;0;1644;0
TENDÊNCIA CCTVM LTDA - PRUDENCIAL;1000082602;n2;;I;2;SAO PAULO;SP;41791;0;0;1901;0;0;0;1901;0;0;0;0;0;0;1901;1376;0;-2014;-1605;-222;0;284;-298;-2478;-577;0;-577;0;0;-577;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;41791;1365;0;534;0;0;0;1899;-540;-143;0;0;-313;-996;903;146;53;-430;-574;-2;0;0;-29;-837;67;1;66;0;0;66;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E REGIÃO METROPOLITANA DE PORTO ALEGRE/RS - SICOOB CREDITRAN;4715685;b3S;;I;2;FLORIANOPOLIS;SC;41791;1647;0;249;0;0;0;1896;-624;-3;0;0;-117;-744;1152;294;2596;-1250;-2046;-18;0;0;-48;-474;678;-4;674;-37;0;637;-363
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71378426;b3S;;I;2;ARAXA;MG;41791;1407;0;483;0;0;0;1890;-276;0;0;0;-42;-318;1572;72;252;-586;-655;-9;0;35;-59;-950;622;1;623;-5;0;617;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;;I;2;CAMPOS GERAIS;MG;41791;1292;0;598;0;0;0;1890;-524;-254;0;0;-90;-868;1021;163;146;-736;-611;-10;0;199;-53;-902;120;8;128;-21;0;107;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;41791;1435;0;454;0;0;0;1889;-575;0;0;0;-434;-1009;879;220;185;-379;-454;-5;0;15;-86;-503;376;0;376;-17;0;359;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;41791;1333;0;554;0;0;0;1887;-446;-375;0;0;-117;-937;950;193;14;-456;-350;-1;0;66;-134;-668;282;-1;281;0;-22;259;-133
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;2035;-156;0;0;1879;-138;-1;0;0;0;-139;1740;18;0;-441;-1062;-81;0;22;-12;-1557;183;-2;180;-15;0;166;0
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;;I;2;MANAUS;AM;41791;0;0;14;0;1863;0;1877;0;0;0;0;0;0;1877;67;0;-368;-723;-94;0;10;-233;-1341;536;0;536;-204;0;332;0
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;41791;1654;0;223;0;0;0;1877;-240;-63;0;0;49;-254;1622;99;134;-493;-654;-4;0;20;-20;-919;704;7;711;-20;0;691;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;41791;1514;0;349;0;0;0;1863;-168;0;0;0;-181;-350;1513;45;63;-575;-378;-3;0;68;-42;-824;690;0;690;0;-45;645;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;41791;1609;0;243;0;0;0;1852;-484;-27;0;0;-1265;-1776;76;83;177;-571;-654;-4;0;18;-239;-1189;-1113;-2;-1115;0;0;-1115;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;;I;2;TURVO;PR;41791;1647;0;200;0;0;0;1847;-172;-346;0;0;-441;-959;888;148;106;-534;-596;0;0;82;-217;-1012;-124;5;-120;1;0;-120;0
AG. FOMENTO ESTADO DO TOCANTINS - PRUDENCIAL;1000081122;n1;;I;1;PALMAS;TO;41791;907;0;919;0;0;0;1827;0;0;0;0;-101;-101;1726;0;25;-926;-533;-83;0;4;-18;-1532;194;0;194;0;0;194;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES EM SEGURANCA PÚBLICA DO ESTADO DO ACRE - SICOOB CREDMAC;3528402;b3S;;I;2;RIO BRANCO;AC;41791;1783;0;40;0;0;0;1824;-26;-210;0;0;-305;-541;1282;8;30;-448;-629;-3;0;244;-43;-840;442;0;442;0;0;442;-154
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;41791;1608;0;213;0;0;0;1821;-45;-48;0;0;187;94;1915;528;0;-930;-140;-3;0;0;0;-546;1369;0;1370;-77;-117;1176;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;;I;2;GOIANIA;GO;41791;1079;0;737;0;0;0;1816;-367;0;0;0;-38;-405;1411;261;152;-619;-540;-3;0;43;-21;-726;684;-2;682;-7;0;674;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;41791;1519;0;282;0;0;0;1800;-356;-271;0;0;-224;-851;949;61;114;-412;-433;0;0;44;-113;-740;209;0;209;1;-20;188;-68
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;;I;2;OURO;SC;41791;1464;0;330;0;0;0;1794;-493;-139;0;0;29;-604;1190;31;20;-408;-271;0;0;162;-118;-585;605;0;605;-31;0;574;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;41791;1347;0;440;0;0;0;1786;-370;0;0;0;18;-351;1435;256;17;-325;-657;-3;0;1;-29;-740;694;-5;689;0;0;689;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;41791;1693;0;88;0;0;0;1782;-44;0;0;0;-112;-156;1626;0;0;-549;-265;0;0;17;-23;-819;806;0;807;0;0;807;-515
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;41791;1474;0;300;0;0;0;1774;-492;0;0;0;-67;-559;1215;31;90;-364;-262;-3;0;38;-146;-617;597;0;597;0;0;597;-241
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;41791;1406;0;364;0;0;0;1770;-462;0;0;0;-675;-1137;633;82;135;-258;-541;-2;0;1;-9;-592;40;4;44;-5;0;39;-46
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;41791;1602;0;163;0;0;0;1765;-181;1;0;0;-226;-408;1357;250;175;-917;-985;-24;0;28;-35;-1508;-150;1;-149;-12;0;-161;0
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;;I;2;CURITIBA;PR;41791;0;0;0;0;1751;0;1751;0;0;0;0;0;0;1751;0;0;-794;-636;-103;0;49;-7;-1491;260;0;260;-78;0;182;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;;I;2;VITORIA;ES;41791;1722;0;28;0;0;0;1750;-97;0;0;0;-129;-226;1525;13;48;-263;-456;-5;0;0;1;-664;861;0;861;-3;0;857;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;41791;1125;0;624;0;0;0;1748;-740;1;0;0;-147;-888;861;141;132;-257;-455;-6;0;1;-10;-454;407;15;422;-11;0;411;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;41791;1318;0;426;0;0;0;1744;-327;-351;0;0;-343;-1021;723;185;151;-570;-540;1;0;46;-209;-938;-215;13;-203;0;0;-203;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;41791;1543;0;200;0;0;0;1743;-435;-8;0;0;-52;-495;1248;0;4;-493;-494;0;0;22;-6;-967;281;0;281;0;0;281;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;41791;1413;0;328;0;0;0;1741;-434;-15;0;0;-211;-661;1081;122;53;-429;-217;-5;0;65;-335;-746;335;0;335;-13;0;322;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41791;1591;0;149;0;0;0;1741;-386;-98;0;0;-205;-690;1051;148;93;-468;-705;-13;0;6;-20;-957;94;6;100;-13;0;87;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;41791;1308;0;431;0;0;0;1739;-627;-70;0;0;-352;-1049;690;146;253;-284;-472;-6;0;1;-183;-545;145;1;146;-19;0;127;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;41791;1548;0;187;0;0;0;1735;0;0;0;0;-53;-54;1681;0;0;-428;-145;-11;0;0;0;-585;1096;-3;1093;-9;0;1084;-647
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;41791;1519;0;214;0;0;0;1734;-282;-144;0;0;-194;-619;1114;56;227;-734;-608;-9;0;29;-62;-1101;13;0;13;0;0;13;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;41791;1633;0;85;0;0;0;1717;-315;0;0;0;-14;-329;1389;33;8;-497;-337;0;0;6;-5;-792;596;6;603;0;0;603;-148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41791;1479;0;234;0;0;0;1713;-197;-29;0;0;-149;-375;1338;35;154;-564;-399;-2;0;6;-25;-793;545;28;573;-9;0;563;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;;I;2;FORMOSA DO SUL;SC;41791;1391;0;312;0;0;0;1703;-516;-170;0;0;-675;-1362;341;137;16;-462;-385;0;0;30;-197;-862;-521;-47;-568;0;0;-568;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;41791;1256;0;446;0;0;0;1702;-556;0;0;0;-47;-603;1099;133;200;-423;-429;-8;0;0;-17;-543;556;1;555;-3;0;552;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41791;1568;0;131;0;0;0;1700;-133;0;0;0;-167;-300;1400;0;0;-740;-380;0;0;0;1;-1121;279;6;285;0;0;285;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;41791;1406;0;293;0;0;0;1699;-501;-239;0;0;-510;-1250;449;61;90;-473;-498;0;0;126;-142;-836;-387;0;-386;0;0;-386;-65
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;41791;1411;0;286;0;0;0;1697;-362;0;0;0;-91;-453;1244;59;46;-396;-419;-10;0;0;-53;-773;471;18;490;0;0;490;-161
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;41791;1533;0;150;0;0;0;1683;-350;0;0;0;-39;-389;1293;165;339;-663;-694;-6;0;32;-10;-837;456;-2;453;-8;0;446;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;41791;1380;0;302;0;0;0;1682;-594;-8;0;0;-141;-743;939;225;73;-530;-345;-8;0;39;-477;-1023;-84;0;-84;-13;0;-97;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;41791;1442;0;239;0;0;0;1681;-296;0;0;0;-687;-983;698;229;288;-1052;-632;-6;0;16;-86;-1244;-545;-11;-557;-4;0;-560;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;41791;1548;0;130;0;0;0;1677;-198;-86;0;0;-98;-382;1296;96;105;-655;-572;-7;0;0;-70;-1104;192;0;192;-17;0;175;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;41791;1345;0;326;0;0;0;1671;-465;-117;0;0;-123;-705;966;93;9;-322;-302;0;0;23;-103;-603;363;17;380;0;0;380;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;;I;2;PIRACANJUBA;GO;41791;1265;0;402;0;0;0;1667;-117;-124;0;0;-396;-637;1030;57;37;-460;-470;-4;0;53;-9;-796;233;0;233;-9;0;224;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;41791;1005;0;661;0;0;0;1666;-529;-115;0;0;8;-636;1030;91;38;-522;-335;-9;0;54;-30;-712;318;1;317;-12;0;305;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;41791;1422;0;241;0;0;0;1663;-468;0;0;0;-139;-606;1056;182;58;-345;-355;-9;0;28;-25;-466;590;19;609;-13;0;596;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;41791;1430;0;231;0;0;0;1661;0;0;0;0;-81;-81;1580;0;0;-153;-270;-1;0;0;-3;-428;1152;0;1152;0;0;1152;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;;I;2;DOURADOS;MS;41791;1576;0;72;0;0;0;1648;-354;-26;0;0;-123;-503;1145;167;273;-457;-776;-7;0;15;-69;-854;291;1;290;-9;0;281;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;41791;1065;0;584;0;0;0;1648;-438;-12;0;0;-46;-496;1152;160;208;-589;-468;-12;0;88;-94;-707;444;47;492;-38;0;454;-36
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;41791;780;0;855;0;0;0;1636;-772;0;0;0;12;-761;875;75;21;-566;-310;-7;0;0;0;-787;88;0;88;-4;0;83;0
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;1633;0;0;0;1633;0;0;0;0;0;0;1633;21;0;-286;-208;-76;0;0;0;-549;1084;0;1084;-409;0;675;0
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;;I;2;PORTO ALEGRE;RS;41791;0;0;27;0;1599;0;1626;0;0;0;0;0;0;1626;0;0;-530;-634;-81;0;0;-18;-1263;363;0;363;-123;0;240;-43
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;41791;1223;0;390;0;0;0;1613;-503;-162;0;0;-53;-718;894;230;3;-379;-376;-3;0;110;-124;-539;356;15;370;0;0;370;0
