Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3844699;b3S;;I;2;VITORIA;ES;01/12/2012;1360;0;0;0;0;0;1360;-56;-118;0;0;-232;-406;953;3;0;-251;-348;1;0;49;-11;-559;394;0;394;0;0;394;-473
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;01/12/2012;1149;0;204;0;0;0;1353;-265;-10;0;0;-69;-344;1009;90;23;-366;-187;-4;0;47;-307;-704;305;1;306;-9;0;297;-120
LANDER   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;10569750;n1;;I;2;SAO JOSE;SC;01/12/2012;1350;0;0;0;0;0;1350;0;-130;0;0;-35;-166;1184;0;326;-554;-387;-71;0;0;-4;-690;494;0;495;-220;0;275;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;01/12/2012;1161;0;186;0;0;0;1347;-517;0;0;0;-3231;-3748;-2401;5;0;-527;-286;-2;0;32;-227;-1004;-3405;0;-3405;-1;0;-3406;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3620772;b3S;;I;2;FORTALEZA;CE;01/12/2012;1284;0;58;0;0;0;1343;-167;-4;0;0;-92;-262;1080;65;70;-516;-408;-12;0;0;-43;-843;238;1;239;-7;0;232;-229
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;01/12/2012;1141;0;196;0;0;0;1337;-457;-157;0;0;-212;-826;511;0;9;-330;-331;0;0;482;-84;-255;256;-12;244;-1;0;243;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;01/12/2012;1198;0;135;0;0;0;1333;0;0;0;0;-298;-298;1035;0;0;-62;-207;0;0;475;0;206;1241;0;1241;0;-10;1231;-882
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO OESTE;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;01/12/2012;1290;0;41;0;0;0;1332;-273;-145;0;0;-1285;-1704;-372;10;46;-356;-347;1;0;25;-38;-660;-1032;-2;-1034;0;-6;-1040;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA;2463485;b3S;;I;2;BAGE;RS;01/12/2012;991;0;338;0;0;0;1329;-426;0;0;0;-46;-472;856;17;21;-223;-348;0;0;0;-24;-558;299;1;300;0;0;300;-103
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TURVO - CRESOL TURVO;2483330;b3S;;I;2;TURVO;PR;01/12/2012;1223;0;101;0;0;0;1324;-192;-255;0;0;262;-185;1139;94;87;-315;-369;1;0;129;-123;-498;641;-112;529;0;-14;515;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS E SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS LTDA.;9552111;b3S;;I;2;GOIANIA;GO;01/12/2012;1143;0;180;0;0;0;1323;-199;0;0;0;-127;-326;997;40;39;-398;-377;1;0;25;-16;-688;309;-20;289;0;0;289;0
UNICRED SOBRAL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DE SOBRAL LTDA;86913977;b3S;;I;2;SOBRAL;CE;01/12/2012;1233;0;87;0;0;0;1320;-215;-131;0;0;-25;-371;949;11;69;-389;-376;1;0;13;-172;-844;106;-1;104;0;0;104;-74
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;01/12/2012;820;0;489;0;0;0;1309;-609;0;0;0;-14;-623;686;13;12;-148;-300;-2;0;8;-49;-465;222;0;221;1;0;221;-123
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2012;0;0;0;0;1308;0;1309;0;0;0;0;0;0;1309;0;0;-337;-878;-65;0;87;0;-1193;116;-6;110;0;0;110;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;;I;2;SAO JOAO DE MERITI;RJ;01/12/2012;1270;0;37;0;0;0;1307;0;0;0;0;-303;-303;1004;0;0;-189;-221;1;0;50;0;-360;644;0;644;0;0;644;-135
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E PROFISSIONAIS LIBERAIS DA REGIÃO DA FRONTEIRA LTDA - UNICRED REGIÃO DA FRONTEIRA;1705236;b3S;;I;2;SANTANA DO LIVRAMENTO;RS;01/12/2012;1111;0;196;0;0;0;1306;-437;-50;0;0;-99;-585;721;128;16;-282;-378;0;0;0;-4;-520;201;10;211;-15;0;196;-218
TENDÊNCIA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;58506221;n2;;I;2;SAO PAULO;SP;01/12/2012;0;0;1304;0;0;0;1305;1;0;0;0;0;1;1304;2601;0;-1855;-1853;-324;0;277;-240;-1394;-91;0;-91;0;0;-91;0
ORLA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92904564;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2012;0;0;1662;-361;0;0;1301;-129;-151;0;0;0;-280;1021;17;0;-348;-479;-55;0;48;-8;-826;195;0;195;0;0;195;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;01/12/2012;1180;0;119;0;0;0;1299;-161;-8;0;0;-77;-245;1054;70;24;-553;-332;-10;0;31;-47;-816;238;0;238;-3;0;235;0
COOPERATIVA DE CREDITO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;01/12/2012;913;0;380;0;0;0;1293;-276;-10;0;0;-74;-359;933;104;130;-526;-392;-7;0;35;-70;-726;207;0;208;-11;0;197;-21
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;;I;2;CABEDELO;PB;01/12/2012;391;0;899;0;0;0;1290;-970;0;0;0;8;-962;328;1;0;-875;-224;-6;0;749;0;-355;-27;20;-7;0;0;-7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;01/12/2012;857;0;432;0;0;0;1290;-512;0;0;0;32;-479;810;42;20;-529;-284;-5;0;0;0;-756;54;1;55;-4;0;50;0
PIONEER CORRETORA DE CAMBIO LTDA;69251239;n2;;I;2;SAO PAULO;SP;01/12/2012;0;0;0;0;1289;0;1289;0;0;0;0;1;1;1290;5950;0;-2139;-3628;-645;0;223;-16;-253;1037;5;1043;-234;0;809;0
COOPERATIVA DE CRÉDITO RURAL DE ALTA FLORESTA D'OESTE LTDA;4979202;b3S;;I;2;ALTA FLORESTA D'OESTE;RO;01/12/2012;1284;0;4;0;0;0;1288;-159;-104;0;0;472;209;1497;53;7;-564;-389;0;0;3;-13;-903;593;-26;568;0;0;568;-91
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DAS ANTAS LTDA;94243839;b3S;;I;2;CASCA;RS;01/12/2012;1083;0;200;0;0;0;1284;-343;-3;0;0;-50;-397;886;3;1;-253;-139;0;0;0;-3;-391;496;0;496;0;0;496;-229
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;;I;2;DOIS VIZINHOS;PR;01/12/2012;886;0;397;0;0;0;1283;-450;-203;0;0;-60;-713;570;191;39;-329;-288;0;0;88;-128;-426;143;0;143;1;-26;117;0
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;01/12/2012;1064;0;209;0;0;0;1273;-179;-55;0;0;-565;-799;474;124;98;-302;-478;-6;0;0;-20;-583;-109;13;-96;0;0;-96;-250
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2528151;b3S;;I;2;VITORIA DA CONQUISTA;BA;01/12/2012;1191;0;77;0;0;0;1268;-75;-13;0;0;-17;-106;1163;127;34;-414;-418;-8;0;6;-31;-705;458;-2;456;-10;0;446;-292
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;01/12/2012;1129;0;135;0;0;0;1264;-108;0;0;0;-219;-328;936;41;45;-376;-245;-2;0;24;-33;-545;391;0;391;0;-16;375;-394
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;;I;2;ALUMINIO;SP;01/12/2012;1195;0;68;0;0;0;1263;0;0;0;0;-2;-2;1261;0;0;-219;-243;-1;0;45;0;-418;843;0;843;0;-32;811;-724
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;01/12/2012;537;0;725;0;0;0;1262;-519;0;0;0;-7;-526;736;0;0;-97;-81;0;0;0;-14;-192;544;0;544;0;0;544;-748
OBOE;51035;n1;;I;2;FORTALEZA;CE;01/12/2012;1055;0;196;0;0;0;1250;0;0;0;0;-308;-308;942;2;0;-2861;-1313;-60;0;3;-56;-4284;-3342;-200;-3542;0;0;-3542;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;;I;2;CONCORDIA;SC;01/12/2012;1108;0;138;0;0;0;1246;-247;-197;0;0;-164;-608;638;24;18;-229;-257;0;0;236;-96;-304;334;0;334;-4;0;330;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;01/12/2012;1158;0;85;0;0;0;1243;-7;0;0;0;-112;-120;1123;0;0;-404;-187;0;0;11;-18;-598;525;0;525;0;0;525;-661
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;01/12/2012;1157;0;84;0;0;0;1241;-132;0;0;0;18;-114;1127;56;10;-307;-464;0;0;12;-14;-706;421;0;421;0;0;421;0
NOSSA TERRA COOPERATIVA DE CRÉDITO;49204605;b3S;;I;2;CAJATI;SP;01/12/2012;996;0;242;0;0;0;1237;0;0;0;0;-34;-34;1203;0;0;-159;-193;-1;0;37;0;-316;888;0;888;0;-31;857;-1312
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE AVARÉ - ALCRED AVARÉ;1478780;b3S;;I;2;AVARE;SP;01/12/2012;1211;0;24;0;0;0;1235;-51;0;0;0;-18;-69;1166;2;2;-92;-127;1;0;1;0;-215;951;-40;911;-6;0;905;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;;I;2;PIMENTA;MG;01/12/2012;991;0;244;0;0;0;1235;-226;-99;0;0;73;-251;984;80;66;-500;-388;-10;0;0;-23;-776;207;-2;205;0;0;205;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;01/12/2012;1018;0;214;0;0;0;1232;-300;-65;0;0;89;-276;957;88;234;-234;-380;-4;0;19;-195;-471;486;7;493;-17;0;475;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;01/12/2012;967;0;264;0;0;0;1230;-217;0;0;0;-35;-253;978;235;7;-278;-607;-1;0;4;-13;-654;324;-1;322;0;0;322;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;01/12/2012;1012;0;209;0;0;0;1221;-270;-70;0;0;-177;-516;705;168;0;-285;-380;-1;0;0;-16;-515;190;0;191;0;-11;180;-138
MAGLIANO S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;61723847;n2;;I;2;SAO PAULO;SP;01/12/2012;0;0;1200;-4;20;0;1216;0;0;0;0;-37;-37;1179;4729;1234;-3865;-4041;-595;0;248;-38;-2329;-1150;7;-1143;0;0;-1143;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5040680;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2012;1004;0;210;0;0;0;1215;-507;0;0;0;-3;-510;704;1;0;-501;-95;0;0;0;0;-596;108;0;108;0;0;108;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;01/12/2012;929;0;284;0;0;0;1213;-457;0;0;0;-90;-547;666;45;24;-374;-173;-3;4;1;-67;-544;122;0;122;0;-35;87;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;;I;2;GUAXUPE;MG;01/12/2012;1099;0;113;0;0;0;1213;-130;-3;0;0;-101;-234;979;100;189;-524;-431;-4;0;6;-39;-704;275;26;301;-11;0;291;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;;I;2;CURITIBA;PR;01/12/2012;1193;0;16;0;0;0;1210;-1;0;0;0;-334;-335;875;0;0;-22;-166;-51;0;0;-33;-272;603;0;603;-242;0;362;-80
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DO ABCD PAULISTA ? SICREDI ABCD SP;6948735;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/12/2012;1012;0;195;0;0;0;1208;-235;-3;0;0;-349;-587;621;214;105;-444;-370;-7;0;27;-422;-896;-275;571;296;-2;0;295;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;01/12/2012;1107;0;98;0;0;0;1205;-195;-200;0;0;-94;-489;716;49;97;-278;-283;0;0;32;-72;-455;261;3;264;1;-17;247;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;;I;2;CARIACICA;ES;01/12/2012;1176;0;27;0;0;0;1203;0;0;0;0;-58;-58;1145;0;0;-223;-170;-3;0;1;1;-396;749;1;750;-2;0;748;-423
COOPERATIVA DE CRÉDITO MÚTUO DOS COMERCIANTES DE VEÍCULOS, PEÇAS E ACESSÓRIOS PARA VEÍCULOS DE CURITIBA E REGIÃO - SICREDI SINCOCRED PR;7070495;b3S;;I;2;CURITIBA;PR;01/12/2012;993;0;209;0;0;0;1202;-282;-1;0;0;-166;-449;753;248;71;-337;-251;-9;0;31;-350;-598;155;0;156;0;0;155;-95
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;01/12/2012;1075;0;125;0;0;0;1200;-300;0;0;0;-134;-435;765;136;462;-534;-554;-5;0;4;-38;-529;237;4;241;-2;0;239;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2012;930;0;266;0;0;0;1196;-169;0;0;0;32;-138;1058;164;160;-654;-506;-16;0;0;-40;-892;166;0;166;0;0;166;-110
MELHOR - CORRETORA DE CÂMBIO LTDA.;13839639;n2;;I;2;CURITIBA;PR;01/12/2012;0;0;0;0;1195;0;1195;0;0;0;0;0;0;1195;8;4;-74;-836;-57;0;0;0;-955;241;0;241;-71;0;170;-33
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;;I;2;BELO HORIZONTE;MG;01/12/2012;1186;0;7;0;0;0;1192;0;0;0;0;-31;-31;1162;0;0;-502;-261;0;0;0;0;-763;398;4;402;-1;0;401;-75
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;01/12/2012;958;0;231;0;0;0;1189;-254;0;0;0;83;-171;1018;134;42;-421;-511;-12;0;0;-238;-1007;11;1;10;-5;0;5;0
COOPERATIVA DE CRÉDITO RURAL DE ESPIGÃO DO OESTE LTDA.;4985665;b3S;;I;2;ESPIGAO D'OESTE;RO;01/12/2012;1176;0;7;0;0;0;1183;-35;-45;0;0;-220;-299;884;32;5;-362;-142;0;0;3;-23;-487;397;-5;392;0;0;392;-69
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;;I;2;FLORIANOPOLIS;SC;01/12/2012;1159;0;17;0;0;0;1176;-2;0;0;0;-202;-204;973;0;51;-386;-400;-59;0;43;-4;-755;217;0;217;0;-36;181;-83
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2012;1108;0;68;0;0;0;1176;-121;0;0;0;98;-23;1152;4;29;-914;-279;-5;0;214;-13;-962;190;13;203;0;0;203;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;01/12/2012;1010;0;165;0;0;0;1176;-339;-196;0;0;-116;-651;525;114;19;-201;-294;0;0;49;-74;-386;138;1;139;0;-13;126;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;01/12/2012;996;0;179;0;0;0;1175;-380;-113;0;0;-419;-912;263;16;12;-205;-195;1;0;134;-70;-310;-47;21;-26;1;0;-27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;01/12/2012;454;0;720;0;0;0;1174;-620;0;0;0;-10;-630;544;6;14;-220;-247;-3;0;0;-2;-451;93;2;94;1;0;94;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;01/12/2012;1011;0;162;0;0;0;1173;-259;0;0;0;-148;-406;767;134;103;-258;-333;-2;0;12;-31;-374;392;0;392;-2;0;391;-131
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;;I;2;MONTES CLAROS;MG;01/12/2012;988;0;182;0;0;0;1170;-171;-5;0;0;-122;-298;872;104;137;-532;-419;-5;0;0;-30;-746;126;-4;122;-4;0;118;0
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;;I;2;SAO PAULO;SP;01/12/2012;0;0;13;0;1157;0;1170;0;0;0;0;1;1;1171;2394;6;-709;-2305;-286;0;8;-11;-903;268;0;268;-87;0;180;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;01/12/2012;1022;0;148;0;0;0;1170;-190;-254;0;0;-293;-737;433;146;9;-276;-213;0;0;104;-121;-351;82;17;99;-1;-16;81;-124
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO;17314501;b3S;;I;2;OURO BRANCO;MG;01/12/2012;974;0;194;0;0;0;1168;0;0;0;0;-32;-32;1136;0;0;-199;-95;-2;0;0;-1;-297;840;17;856;-5;0;851;-451
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;;I;2;BELO HORIZONTE;MG;01/12/2012;1100;0;68;0;0;0;1168;-173;0;0;0;-356;-528;639;16;0;-398;-267;-1;0;83;0;-567;72;0;72;0;0;72;-16
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO - CREDMETAL;3535065;b3S;;I;2;OSASCO;SP;01/12/2012;1124;0;42;0;0;0;1166;-49;0;0;0;-87;-135;1030;0;58;-370;-292;-3;0;11;-73;-669;361;10;371;-3;0;368;-541
COOPERATIVA DE CRÉDITO RURAL DE INHAMBUPE LTDA. - SICOOB CREDITE;1845359;b3S;;I;2;INHAMBUPE;BA;01/12/2012;998;0;167;0;0;0;1164;-133;-24;0;0;-162;-318;846;121;174;-385;-613;-11;0;0;-18;-731;115;3;118;-9;0;109;0
COOPERATIVA DE CRÉDITO RURAL COSTA DO DENDÊ - ASCOOB COSTA DO DENDÊ;3087263;b3S;;I;2;TAPEROA;BA;01/12/2012;1138;0;19;0;0;0;1157;-96;-25;0;0;-235;-356;801;80;11;-258;-273;1;0;0;-31;-472;329;1;330;0;0;330;-37
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO MUNÍCIPIO DE BAURU - SICOOB CREDISERV;2191265;b3S;;I;2;BAURU;SP;01/12/2012;1139;0;18;0;0;0;1157;-15;-134;0;0;-93;-241;915;0;19;-347;-349;-3;0;3;-61;-737;178;1;179;1;0;178;-154
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE PORTO VELHO - CREDEMPRESAS/RO;8322202;b3S;;I;2;PORTO VELHO;RO;01/12/2012;940;0;216;0;0;0;1156;-250;0;0;0;-143;-393;763;42;156;-459;-385;0;0;16;-47;-678;85;0;85;0;0;85;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO;47074323;b3S;;I;2;SANTO ANDRE;SP;01/12/2012;1114;0;41;0;0;0;1155;-75;-24;0;0;-53;-153;1002;9;0;-119;-506;0;0;26;-5;-596;406;-1;405;0;0;405;-687
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;01/12/2012;795;0;359;0;0;0;1154;-464;-184;0;0;79;-568;586;144;13;-306;-238;0;0;102;-96;-382;204;0;204;1;-19;184;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;01/12/2012;720;0;431;0;0;0;1151;-369;0;0;0;-27;-396;755;0;2;-287;-246;-11;0;4;-5;-543;213;0;213;0;0;213;-91
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SAO VALENTIM-CRESOL SAO VALENTIM;3015152;b3S;;I;2;SAO VALENTIM;RS;01/12/2012;888;0;259;0;0;0;1147;-318;-164;0;0;-113;-595;552;2;8;-265;-239;0;0;324;-140;-311;241;-27;214;-4;0;211;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;01/12/2012;1093;0;33;0;0;0;1126;-7;0;0;0;-52;-59;1067;0;0;-91;-87;1;0;12;-4;-171;896;0;896;0;-13;884;-264
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA;57563728;b3S;;I;2;SANTO ANDRE;SP;01/12/2012;1031;0;93;0;0;0;1124;-203;0;0;0;36;-166;958;0;0;-228;-261;-2;0;23;-9;-477;481;0;481;-4;-17;461;-683
DOMUS COMPANHIA HIPOTECÁRIA;10372647;n1;;I;2;RIO DE JANEIRO;RJ;01/12/2012;1079;0;42;0;0;0;1121;-7;0;0;0;-11;-18;1103;3076;0;-821;-1619;-200;0;14;-170;280;1384;119;1503;-157;0;1346;0
DECYSEO CORRETORA DE CAMBIO LTDA.;94968518;n2;;I;2;SAO PAULO;SP;01/12/2012;0;0;38;0;1080;0;1118;0;0;0;0;0;0;1118;1772;0;-458;-1832;-243;0;232;-9;-538;580;0;580;-227;0;353;0
