Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;41699;592;0;205;0;0;0;797;-242;0;0;0;-25;-267;530;65;104;-212;-205;-4;0;0;-22;-273;257;1;256;-2;0;255;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;;I;2;CACADOR;SC;41699;602;0;193;0;0;0;795;-287;-40;0;0;-172;-499;295;83;129;-140;-225;-3;0;0;-78;-233;62;0;62;-11;0;51;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;41699;662;0;132;0;0;0;794;-193;-11;0;0;-186;-390;404;101;22;-240;-277;-10;0;32;-12;-383;21;0;21;-8;0;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;41699;678;0;115;0;0;0;793;-215;0;0;0;-112;-327;466;88;31;-173;-175;-4;0;2;-20;-252;214;3;217;-4;0;214;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;41699;305;0;483;0;0;0;787;-290;0;0;0;-1;-291;496;0;0;-50;-47;0;0;0;-6;-103;393;0;393;0;0;393;0
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;;I;2;GAROPABA;SC;41699;0;0;0;0;787;0;787;0;0;0;0;0;0;787;21;15;-69;-454;-38;0;0;-13;-538;249;0;249;-89;0;160;-13
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;41699;643;0;141;0;0;0;783;-220;-60;0;0;-260;-541;243;53;3;-150;-161;0;0;16;-55;-295;-52;13;-39;0;0;-39;0
MIDAS S C C  S.A - PRUDENCIAL;1000081940;n2;;I;2;RIO DE JANEIRO;RJ;41699;0;0;1;0;781;0;782;0;0;0;0;0;0;782;134;0;-147;-441;-13;0;0;0;-467;315;0;315;-101;0;214;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;;I;2;CARIACICA;ES;41699;720;0;62;0;0;0;782;0;0;0;0;-20;-20;762;0;0;-120;-69;-4;0;0;0;-192;570;1;571;-2;0;568;-345
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;41699;376;0;406;0;0;0;782;-361;0;0;0;11;-350;432;49;10;-278;-159;-4;0;0;0;-381;51;0;51;-2;0;49;0
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;41699;692;0;87;0;0;0;779;-135;0;0;0;-217;-352;427;31;11;-192;-257;0;0;0;-6;-413;15;0;15;0;0;15;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41699;710;0;69;0;0;0;779;-181;-17;0;0;-116;-314;465;76;39;-226;-322;-7;0;5;-21;-456;8;-5;4;-5;0;-2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;41699;758;0;19;0;0;0;778;-28;-15;0;0;-8;-51;727;14;19;-323;-223;-2;0;0;-69;-584;143;0;143;0;0;143;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;;I;2;CORONEL MARTINS;SC;41699;663;0;114;0;0;0;777;-145;-114;0;0;-548;-807;-30;74;13;-203;-150;0;0;3;-94;-357;-388;-34;-421;0;0;-421;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;41699;668;0;102;0;0;0;771;0;0;0;0;2;2;773;0;0;-41;-67;0;0;0;0;-109;664;0;664;0;0;664;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;41699;572;0;189;0;0;0;761;-244;-80;0;0;-212;-537;224;68;2;-176;-183;0;0;30;-64;-324;-100;0;-100;0;0;-100;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;41699;646;0;115;0;0;0;761;-102;-137;0;0;-107;-347;414;77;17;-179;-132;-3;0;46;-46;-220;195;0;195;0;-1;193;-44
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;41699;712;0;48;0;0;0;761;-103;-267;0;0;74;-297;464;3;5;-74;-71;0;0;10;-59;-187;277;0;277;0;0;277;-73
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;41699;649;0;107;0;0;0;756;-223;-36;0;0;-256;-515;242;33;54;-226;-200;0;0;6;-83;-416;-174;0;-174;0;0;-174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;;I;2;VITORIA;ES;41699;733;0;21;0;0;0;754;-46;0;0;0;-73;-119;635;6;23;-127;-256;-3;0;0;1;-357;278;0;278;-2;0;276;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;41699;213;0;538;0;0;0;751;-446;0;0;0;-26;-472;279;6;7;-107;-150;-2;0;0;-2;-249;30;0;31;0;0;31;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;;I;2;DOURADOS;MS;41699;724;0;25;0;0;0;750;-173;-13;0;0;-77;-263;487;74;131;-235;-414;-3;0;0;-36;-482;5;1;4;-3;0;1;0
MELHOR CC LTDA. - PRUDENCIAL;1000082279;n2;;I;2;CURITIBA;PR;41699;0;0;0;0;743;0;743;0;0;0;0;0;0;743;2;2;-103;-591;-35;0;0;-2;-728;15;0;15;-2;0;12;-7
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;;I;2;CURITIBA;PR;41699;0;0;0;0;739;0;739;0;0;0;0;0;0;739;0;0;-385;-274;-48;0;48;0;-660;79;0;79;-26;0;53;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICIÁRIO E ÓRGÃOS JURÍDICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI;5477038;b3S;;I;2;TERESINA;PI;41699;710;0;26;0;0;0;737;-79;-84;0;0;-706;-870;-133;57;37;-201;-246;-5;0;0;-73;-431;-564;-8;-572;-2;-6;-580;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;41699;694;0;35;0;0;0;729;-123;-92;0;0;2;-214;515;26;3;-198;-201;-4;0;19;-67;-422;93;0;93;-2;0;91;-52
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;41699;678;0;50;0;0;0;727;-51;-172;0;0;-228;-451;276;79;33;-192;-186;1;0;52;-54;-269;7;0;7;0;0;7;0
TRADICAO S/A CI - PRUDENCIAL;1000083405;n1;;I;2;RIO DE JANEIRO;RJ;41699;722;0;3;0;0;0;725;0;-399;0;0;-191;-590;135;0;0;-456;-293;0;0;469;-122;-402;-268;2;-266;0;0;-266;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PRANCHITA - CRESOL PRANCHITA;3190530;b3S;;I;2;PRANCHITA;PR;41699;613;0;110;0;0;0;723;-156;-151;0;0;-653;-961;-237;82;27;-127;-169;0;0;23;-79;-243;-481;0;-481;0;0;-481;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;41699;694;0;28;0;0;0;721;-7;0;0;0;0;-7;714;0;0;-65;-49;0;0;0;0;-115;600;0;600;0;0;600;-211
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;;I;2;GUAXUPE;MG;41699;605;0;114;0;0;0;720;-86;0;0;0;-31;-117;603;58;134;-289;-270;-1;0;3;-12;-376;227;-12;216;-2;0;213;0
BONCRED - PRUDENCIAL;1000080604;n1;;C;2;NOVO HAMBURGO;RS;41699;5;368;345;0;0;0;718;0;0;-294;0;-8;-303;415;0;0;-139;-126;-9;0;1;0;-273;142;0;142;-34;0;108;-25
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;41699;483;0;234;0;0;0;717;-225;-55;0;0;-75;-355;362;28;46;-190;-139;0;0;51;-55;-260;102;0;102;0;0;102;-38
COOPERATIVA DE CRÉDITO MÚTUO DOS PRAÇAS E OFICIAIS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERACS- SP;7030145;b3S;;I;2;SAO PAULO;SP;41699;702;0;14;0;0;0;716;-37;-2;0;0;-147;-187;530;5;0;-164;-290;0;0;1;-6;-454;75;6;81;0;0;81;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE COLATINA   CRESOL COLATINA;7475376;b3S;;I;2;COLATINA;ES;41699;606;0;107;0;0;0;714;-69;-105;0;0;-332;-506;207;45;42;-186;-148;0;0;28;-51;-270;-62;0;-62;0;0;-62;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;41699;596;0;118;0;0;0;714;-243;0;0;0;75;-168;546;4;0;-251;-136;-1;0;4;-110;-491;55;0;55;1;-5;49;0
PARATI - CFI S.A. - PRUDENCIAL;1000083443;n1;;I;2;VITORIA;ES;41699;525;0;185;0;0;0;711;0;0;0;0;4;4;715;0;7;-82;-170;-36;0;19;-41;-303;412;0;412;-142;0;270;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - UNICRED DE SÃO LUÍS;8143326;b3S;;I;2;SAO LUIS;MA;41699;668;0;41;0;0;0;709;-68;-18;0;0;-58;-144;565;10;20;-193;-145;1;0;48;-67;-329;237;0;237;0;-5;232;-40
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;41699;591;0;114;0;0;0;706;-97;-4;0;0;-92;-192;514;3;0;-291;-194;-1;0;0;-16;-499;14;0;15;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;;I;2;SAO JOAO DE MERITI;RJ;41699;674;0;30;0;0;0;704;0;0;0;0;-123;-123;581;0;0;-100;-163;0;0;28;0;-235;346;0;346;0;0;346;-199
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO - CREDMETAL;3535065;b3S;;I;2;OSASCO;SP;41699;665;0;36;0;0;0;701;-44;0;0;0;-73;-118;584;13;36;-269;-177;-2;0;0;-56;-455;129;0;129;-4;0;125;0
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;;I;2;RIO DE JANEIRO;RJ;41699;0;0;105;0;595;0;700;0;0;0;0;0;0;700;1900;0;-917;-662;-182;0;0;0;139;839;-14;825;-329;0;496;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5040680;b3S;;I;2;RIO DE JANEIRO;RJ;41699;619;0;80;0;0;0;698;-247;0;0;0;-6;-253;446;0;0;-270;-65;0;0;0;0;-335;111;0;111;0;0;111;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CERRO LARGO - CRESOL CERRO LARGO;8239542;b3S;;I;2;CERRO LARGO;RS;41699;619;0;76;0;0;0;694;-133;-65;0;0;-394;-592;102;39;5;-100;-90;0;0;39;-48;-155;-52;0;-52;0;0;-52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;41699;576;0;117;0;0;0;693;-135;0;0;0;-7;-143;550;45;12;-347;-217;-6;0;1;-25;-536;14;0;14;0;0;14;0
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;41699;234;0;460;-4;0;0;690;0;0;0;0;0;0;690;123;0;-158;-238;-40;0;286;0;-28;663;0;663;0;0;663;0
DECYSEO CC LTDA. - PRUDENCIAL;1000082248;n2;;I;2;SAO PAULO;SP;41699;0;0;0;0;690;0;690;0;0;0;0;0;0;690;1201;0;-176;-1438;-154;0;58;0;-509;181;0;181;-67;0;114;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;;I;2;FREDERICO WESTPHALEN;RS;41699;564;0;126;0;0;0;690;-205;-63;0;0;-110;-378;312;37;3;-126;-144;1;0;14;-42;-258;55;1;54;0;0;54;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;;I;2;RIO DE JANEIRO;RJ;41699;478;0;212;0;0;0;690;-98;0;0;0;25;-73;616;95;68;-332;-314;-4;0;0;-2;-489;127;0;127;-3;0;124;-54
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41699;668;0;21;0;0;0;689;-168;0;0;0;47;-122;568;38;0;-378;-1020;-14;0;843;1;-531;36;0;36;0;0;36;0
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;;I;1;CUIABA;MT;41699;541;0;146;0;0;0;687;0;-50;0;0;-258;-307;379;2373;0;-1804;-1180;-263;0;102;-9;-781;-402;32;-371;-35;0;-406;0
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;41699;545;0;141;0;0;0;686;-248;0;0;0;-41;-289;397;9;0;-108;-140;1;0;14;-24;-250;147;0;147;0;0;147;-58
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;41699;481;0;204;0;0;0;685;-179;-22;0;0;10;-191;494;2;1;-164;-162;-8;66;1;-44;-309;185;0;185;0;0;185;-63
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;41699;557;0;126;0;0;0;683;-160;-3;0;0;-75;-238;445;66;74;-360;-214;-7;0;1;-14;-454;-9;25;15;-7;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;41699;568;0;113;0;0;0;681;-135;0;0;0;-77;-211;470;70;84;-233;-196;-3;0;0;-13;-291;179;0;179;-2;0;177;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;41699;449;0;231;0;0;0;680;0;0;0;0;-86;-86;593;0;0;-70;-101;0;0;0;0;-172;421;0;421;0;-25;397;-438
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;;I;2;ITAJUBA;MG;41699;508;0;164;0;0;0;672;-231;0;0;0;-7;-239;433;45;88;-171;-166;-9;0;1;-11;-223;210;1;211;-2;0;209;-21
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3620772;b3S;;I;2;FORTALEZA;CE;41699;625;0;46;0;0;0;671;-137;1;0;0;-3;-141;531;30;42;-330;-186;-4;0;0;-43;-493;38;0;38;-3;0;36;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - SICOOB COOPERTEC;37433448;b3S;;I;2;CUIABA;MT;41699;587;0;81;0;0;0;668;-89;0;0;0;-28;-117;551;99;66;-346;-318;-9;0;0;-23;-532;19;4;23;-7;0;17;0
LABOR CC - PRUDENCIAL;1000082073;n2;;I;2;RECIFE;PE;41699;0;0;0;0;667;0;667;0;0;0;0;0;0;667;0;0;-164;-438;-33;0;0;0;-634;33;0;33;-18;0;14;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;;I;2;BARRA BONITA;SP;41699;380;0;284;0;0;0;664;-15;0;0;0;-71;-87;577;0;2;-212;-177;0;0;0;0;-387;191;5;196;0;0;196;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;;I;2;MONTES CLAROS;MG;41699;597;0;66;0;0;0;663;-101;-1;0;0;-17;-119;544;80;107;-299;-267;-4;0;22;-17;-378;166;1;165;-5;0;160;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;41699;561;0;100;0;0;0;661;-149;-45;0;0;-162;-356;306;32;34;-143;-232;-2;0;0;-21;-332;-26;0;-26;-3;0;-30;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;;I;2;ALUMINIO;SP;41699;617;0;44;0;0;0;661;0;0;0;0;-45;-45;616;0;0;-114;-141;1;0;115;0;-140;476;0;476;0;0;476;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;41699;593;0;67;0;0;0;660;-89;-89;0;0;-120;-298;362;61;115;-356;-311;-7;0;114;-34;-419;-57;0;-56;-3;0;-60;0
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53776852;b3S;;I;2;ARARAQUARA;SP;41699;522;0;135;0;0;0;658;-68;0;0;0;-222;-289;368;54;0;-171;-47;-5;0;0;-36;-204;164;0;164;-20;0;144;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;;I;2;CONCORDIA;SC;41699;476;0;181;0;0;0;657;-206;-78;0;0;-176;-460;197;123;8;-154;-150;0;0;2;-87;-259;-62;-40;-102;0;0;-102;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DO PARÁ E AMAPÁ - SICOOB CENTRAL AMAZÔNIA;83355818;b3C;;I;2;BELEM;PA;41699;109;0;548;0;0;0;657;-440;0;0;0;9;-431;226;3;0;-444;-332;-2;0;624;0;-152;74;0;74;0;0;74;0
COOPERATIVA DE CRÉDITO RURAL COSTA DO DENDÊ - ASCOOB COSTA DO DENDÊ;3087263;b3S;;I;2;TAPEROA;BA;41699;634;0;23;0;0;0;657;-59;-24;0;0;-269;-351;306;28;19;-210;-212;0;0;23;-51;-404;-98;9;-90;0;0;-90;-25
AG. FOMENTO AMAPA S.A. - PRUDENCIAL;1000081098;n1;;I;1;MACAPA;AP;41699;627;0;30;0;0;0;656;0;0;0;0;-317;-317;339;405;0;-676;-198;-45;0;4;0;-510;-171;-3;-174;0;0;-174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2528151;b3S;;I;2;VITORIA DA CONQUISTA;BA;41699;600;0;56;0;0;0;656;-54;-6;0;0;-29;-89;567;82;47;-268;-219;-5;0;0;-35;-399;169;0;169;-6;0;163;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;;I;2;BELO HORIZONTE;MG;41699;649;0;0;0;0;0;649;0;0;0;0;-1;-1;647;0;0;-280;-184;0;0;0;0;-465;183;0;183;0;0;183;-75
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;;I;2;RIO DE JANEIRO;RJ;41699;0;0;687;-39;0;0;648;-79;0;0;0;0;-79;570;10;0;-204;-354;-38;0;1;-4;-589;-19;0;-19;-67;0;-87;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;;I;2;SAO JORGE D'OESTE;PR;41699;454;0;190;0;0;0;644;-165;-110;0;0;-58;-334;310;72;30;-155;-91;1;0;39;-66;-172;138;0;138;0;0;138;-28
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;;I;2;JOACABA;SC;41699;0;0;4;73;567;0;644;0;0;0;0;0;0;644;32;0;-286;-503;-33;0;0;0;-790;-146;0;-146;0;0;-146;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DO MUNICÍPIO DE BAURU - CREDISERV;2191265;b3S;;I;2;BAURU;SP;41699;627;0;16;0;0;0;643;-5;-44;0;0;0;-49;595;1;3;-193;-171;-10;0;2;-2;-370;224;0;224;1;0;224;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL;5132104;b3S;;I;2;CANGUCU;RS;41699;517;0;125;0;0;0;643;-31;0;0;0;-50;-81;562;235;34;-303;-339;-1;0;12;-123;-485;77;0;77;0;0;77;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;41699;534;0;103;0;0;0;638;-115;-56;0;0;23;-148;489;33;18;-147;-136;0;0;38;-37;-231;258;0;258;0;0;258;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;41699;426;0;209;0;0;0;635;-240;-34;0;0;-141;-414;221;20;23;-104;-129;0;0;85;-81;-186;35;0;35;0;0;35;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;41699;471;0;163;0;0;0;634;-165;-11;0;0;5;-170;463;43;35;-181;-220;-3;87;0;0;-239;225;0;225;-3;0;222;-41
COOPERATIVA DE CRÉDITO RURAL DE INHAMBUPE LTDA. - SICOOB CREDITE;1845359;b3S;;I;2;INHAMBUPE;BA;41699;495;0;139;0;0;0;633;-129;-5;0;0;-34;-167;466;64;171;-336;-315;-6;0;2;-50;-470;-4;0;-4;-2;0;-6;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BLUMENAU - CRESOL BLUMENAU;7522059;b3S;;I;2;BLUMENAU;SC;41699;526;0;107;0;0;0;633;-192;-63;0;0;-533;-789;-155;13;57;-137;-137;0;0;32;-52;-225;-380;-2;-382;0;0;-382;-21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE POSSE/GO E REGIÃO - SICREDI INTEGRAÇÃO;17617302;b3S;;I;2;POSSE;GO;41699;249;0;380;0;0;0;629;-257;-40;0;0;-25;-321;308;77;30;-300;-146;-4;0;9;-55;-390;-83;0;-83;0;0;-83;0
