Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;;I;2;BOM SUCESSO;MG;42339;3010;0;1017;0;0;0;4028;-1105;-155;0;0;2;-1257;2770;323;678;-1499;-1484;-56;0;59;-253;-2232;539;-2;537;-16;0;521;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;;I;2;SAO PAULO;SP;42339;3728;0;263;0;0;0;3991;0;0;0;0;-10;-10;3981;0;0;-901;-815;-4;0;283;1;-1439;2542;0;2542;0;-100;2442;-4809
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;;I;2;SAO PAULO;SP;42339;2934;0;1053;0;0;0;3988;1;0;0;0;-257;-258;3730;192;0;-991;-848;-4;0;4;-156;-1803;1927;0;1927;0;-115;1812;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71238232;b3S;;I;2;CARMOPOLIS DE MINAS;MG;42339;2406;0;1578;0;0;0;3984;-1386;-182;0;0;-62;-1629;2355;277;344;-964;-943;-20;0;46;-74;-1335;1020;-10;1010;-24;-24;962;-162
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;;I;2;ANAPOLIS;GO;42339;2741;0;1193;0;0;0;3934;-1052;-103;0;0;-232;-1387;2547;140;188;-1487;-1201;-22;0;106;-97;-2374;174;0;174;0;0;174;-516
EURODIVISAS CC LTDA. - PRUDENCIAL;1000084435;n2;;I;3;SAO PAULO;SP;42339;0;0;16;0;3909;0;3925;0;0;0;0;0;0;3925;212;0;-1738;-2303;-207;0;92;-126;-4071;-146;0;-146;0;0;-146;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;;I;2;DOURADOS;MS;42339;3504;0;415;0;0;0;3919;-1029;-96;0;0;-413;-1539;2381;241;451;-890;-1239;-8;0;83;-204;-1568;813;0;813;-11;0;803;-422
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DAS ANTAS LTDA;94243839;b3S;;I;2;CASCA;RS;42339;3186;0;728;0;0;0;3914;-1623;0;0;0;-94;-1717;2197;49;5;-452;-404;-2;0;0;-19;-823;1374;-3;1371;0;-128;1243;-810
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE E DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS DE SALVADOR E REGIÃO METROPOLITANA LTDA. - UNICRED SALVADOR;2245493;b3S;;I;2;SALVADOR;BA;42339;3328;0;560;0;0;0;3887;-107;0;0;0;-276;-383;3505;36;80;-808;-847;-3;0;566;-671;-1646;1859;3;1861;0;0;1861;-2413
GOLCRED - PRUDENCIAL;1000080965;n1;;C;2;SAO JOSE;SC;42339;3274;0;613;0;0;0;3887;-446;0;0;0;-1821;-2268;1620;4123;326;-3102;-1812;-489;0;73;-110;-990;630;0;630;25;-50;605;-568
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;42339;3658;0;223;0;0;0;3881;-235;-488;0;0;-324;-1047;2834;129;39;-1202;-1068;-16;0;20;-115;-2212;622;20;641;-20;0;622;-470
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;;I;2;MANAUS;AM;42339;3379;0;444;0;0;0;3823;-1167;-12;0;0;-468;-1648;2175;138;222;-1144;-845;-8;0;292;-83;-1429;747;17;763;-11;0;753;-219
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;0;0;3807;0;3807;0;0;0;0;0;0;3807;5;1;-471;-578;-188;0;18;-2596;-3808;-1;1;0;2;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL DO ESTADO DE RONDÔNIA   SICOOB CREDIFORTE;3497143;b3S;;I;2;PORTO VELHO;RO;42339;3664;0;142;0;0;0;3806;-302;-603;0;0;-25;-930;2875;53;179;-872;-918;-10;0;37;-87;-1618;1257;-6;1251;-8;-37;1205;0
CECRISACRED - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DO RAMO DE MATERIAIS DE CONSTRUÇÃO DA REGIÃO DE CRICIÚMA.;3427097;b3S;;I;2;CRICIUMA;SC;42339;2780;0;1010;0;0;0;3790;-1370;0;0;0;-562;-1932;1858;217;149;-855;-1004;-4;0;20;-134;-1611;247;-8;240;0;0;239;-319
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;42339;2264;0;1517;0;0;0;3781;-1790;0;0;0;-610;-2400;1381;171;109;-842;-740;-6;0;0;-12;-1318;63;-2;61;-1;0;59;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;;I;2;DOIS VIZINHOS;PR;42339;2834;0;908;0;0;0;3742;-815;-631;0;0;-781;-2227;1515;486;120;-650;-528;0;0;119;-217;-670;845;-8;837;-6;-27;804;-223
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;42339;2928;0;811;0;0;0;3739;-1082;0;0;0;-264;-1346;2392;141;131;-893;-923;-1;0;66;-41;-1520;872;0;872;-4;0;869;-678
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;;I;2;SAO PAULO;SP;42339;3548;0;188;0;0;0;3736;1;0;0;0;-780;-780;2956;0;0;-174;-137;-1;0;79;-193;-428;2529;0;2529;0;-21;2508;-3673
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO PAULO;SP;42339;2327;0;1388;0;0;0;3715;0;0;0;0;-383;-383;3332;0;0;-184;-217;0;0;167;-4;-238;3094;0;3094;0;0;3094;-2892
ACCIÓN MICROFINANÇAS SCMEPP - PRUDENCIAL;1000083319;n1;;I;3;MANAUS;AM;42339;5330;0;-1843;212;0;0;3700;0;0;0;0;0;0;3700;992;0;-3891;-3081;-442;0;0;-300;-6722;-3022;161;-2861;0;0;-2861;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;;I;2;IGUATAMA;MG;42339;2548;0;1128;0;0;0;3676;-976;-154;0;0;154;-976;2700;178;152;-929;-608;-11;0;13;-193;-1399;1301;-6;1295;-30;0;1265;-204
BANCO VIPAL - PRUDENCIAL;1000081531;b2;;I;2;PORTO ALEGRE;RS;42339;3528;0;126;0;0;0;3654;-2074;0;0;0;-4042;-6116;-2462;0;82;-1384;-1033;-74;0;1;-619;-3026;-5488;119;-5369;-265;0;-5634;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;;I;2;SAO PAULO;SP;42339;2218;0;1389;0;0;0;3607;0;0;0;0;54;54;3661;17;0;-675;-328;-4;0;49;1;-941;2720;0;2720;0;-115;2604;-4161
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;;I;2;VITOR MEIRELES;SC;42339;3021;0;581;0;0;0;3602;-1076;-321;0;0;311;-1085;2516;165;17;-882;-693;0;0;9;-187;-1570;946;-83;863;-18;0;846;0
NOMINAL DTVM LTDA - PRUDENCIAL;1000083869;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;3600;0;0;0;3600;0;0;0;0;0;0;3600;74;0;-411;-2724;-170;0;26;0;-3206;394;-2;392;-63;0;328;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;;I;2;VICOSA;MG;42339;2749;0;850;0;0;0;3599;-974;0;0;0;-9;-983;2616;149;17;-556;-553;-14;0;0;-33;-991;1625;-7;1618;-13;0;1605;-850
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;;I;1;NATAL;RN;42339;1033;0;2553;0;0;0;3585;0;-82;0;0;-485;-567;3018;1956;0;-1977;-1099;-275;0;1129;-2697;-2964;55;-455;-401;-570;0;-971;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;;I;2;BELO HORIZONTE;MG;42339;3147;0;408;0;0;0;3555;-976;0;0;0;-151;-1127;2428;64;216;-788;-571;-19;0;0;-101;-1198;1229;-60;1169;-7;0;1163;-881
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;;I;2;GOIANIA;GO;42339;2747;0;786;0;0;0;3534;-728;-38;0;0;-672;-1438;2095;74;157;-718;-695;-3;0;64;-34;-1155;941;46;987;1;0;986;-1201
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;;I;2;MONTES CLAROS;MG;42339;2901;0;625;0;0;0;3526;-859;-171;0;0;-448;-1478;2049;295;372;-1359;-916;-4;0;38;-29;-1602;446;1;447;-11;0;436;0
BROOKFIELD - PRUDENCIAL;1000080453;n1;;C;3;RIO DE JANEIRO;RJ;42339;752;0;2754;0;0;0;3506;0;0;0;0;0;0;3506;645;0;-22;-2302;-175;-219;39;-932;-2966;540;0;540;-9;0;531;0
COOPERATIVA DE CRÉDITO DE LIVRE  ADMISSÃO DE JI-PARANÁ E REGIÃO LTDA. - SICOOB UNIJPR;5007327;b3S;;I;2;JI-PARANA;RO;42339;2906;0;595;0;0;0;3501;-1106;0;0;0;-422;-1528;1973;74;136;-1086;-891;-7;0;92;-111;-1792;181;72;252;-15;0;237;-132
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;;I;2;SERRINHA;BA;42339;3281;0;216;0;0;0;3496;-674;-97;0;0;-283;-1054;2442;65;375;-953;-1157;-1;0;40;-183;-1814;628;-49;579;-16;0;563;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;42339;3233;0;260;0;0;0;3493;-682;-20;0;0;-479;-1181;2312;44;406;-796;-1091;1;0;1;-538;-1975;337;34;371;0;0;371;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;42339;1375;0;2088;0;0;0;3463;-2070;-6;0;0;-197;-2272;1190;28;25;-271;-442;-1;0;14;-4;-652;538;-2;536;1;0;536;-371
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;;I;2;SAO PAULO;SP;42339;3308;0;153;0;0;0;3461;-61;-152;0;0;-618;-831;2629;0;0;-1135;-629;0;1;204;0;-1559;1070;-9;1061;0;0;1061;-1749
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;;I;2;BRASILIA;DF;42339;3170;0;280;0;0;0;3450;-1080;-997;0;0;-278;-2355;1094;29;34;-672;-412;-5;187;19;-138;-959;136;-3;132;-1;0;131;0
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42339;0;0;3446;0;0;0;3446;0;0;0;0;0;0;3446;15632;0;-5410;-4924;-1071;7275;3477;-1400;13579;17025;0;17025;-3436;-1150;12439;0
MAPFRE - PRUDENCIAL;1000080958;n2;;C;3;SAO PAULO;SP;42339;0;0;3442;0;0;0;3442;0;0;0;0;0;0;3442;17880;0;-7366;-8618;-1278;0;574;-2;1191;4633;0;4633;-349;-329;3955;-1400
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;0;0;3429;0;3429;0;0;0;0;0;0;3429;2990;0;-1790;-2898;-471;0;111;0;-2058;1371;-217;1154;-628;0;526;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;;I;2;SANTA ROSA DE LIMA;SC;42339;2228;0;1188;0;0;0;3416;-1432;-118;0;0;130;-1420;1996;172;57;-821;-615;0;0;4;-139;-1341;656;-41;615;0;0;615;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;42339;2184;0;1223;0;0;0;3407;-1838;0;0;0;-55;-1893;1514;134;40;-558;-321;-10;0;0;-198;-913;602;0;602;-2;-63;537;-222
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;42339;2836;0;564;0;0;0;3400;-1202;0;0;0;-1;-1204;2197;56;10;-595;-439;-27;0;0;0;-994;1202;0;1202;-158;-101;943;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4929712;b3S;;I;2;SAO LOURENCO DO SUL;RS;42339;2234;0;1151;0;0;0;3385;-1485;-225;0;0;-1533;-3243;142;522;7;-825;-711;0;0;0;-1290;-2297;-2155;-1156;-3311;0;0;-3311;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;;I;2;TIROS;MG;42339;2663;0;698;0;0;0;3361;-763;-349;0;0;75;-1037;2324;245;232;-867;-585;-18;0;50;-69;-1014;1311;1;1310;-44;-29;1237;0
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42339;0;0;2161;-300;1474;0;3335;-152;0;0;0;-9;-162;3173;17866;3900;-8698;-20164;-2019;0;273;-711;-9553;-6379;52;-6328;-391;-1631;-8349;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;42339;2271;0;1064;0;0;0;3335;-1194;-160;0;0;108;-1246;2089;215;235;-928;-763;-18;0;93;-98;-1262;827;-9;818;-28;0;789;-317
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;42339;2870;0;464;0;0;0;3334;-582;-96;0;0;-524;-1202;2132;123;156;-802;-420;-11;0;65;-101;-989;1143;-2;1141;-23;-18;1100;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;42339;1264;0;2060;0;0;0;3324;-1724;-168;0;0;112;-1781;1543;226;17;-493;-494;0;0;0;-134;-879;665;-38;627;-5;0;621;0
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42339;938;0;1323;0;999;0;3260;-54;-1156;0;0;-347;-1557;1703;15;13;-3825;-1660;-115;0;118;-56;-5509;-3806;213;-3594;0;0;-3594;0
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;;I;2;PASSO FUNDO;RS;42339;3245;0;0;0;0;0;3245;-152;0;0;0;6;-146;3099;0;18;-510;-199;-152;0;82;0;-762;2338;0;2338;-484;0;1854;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;;I;2;ARATIBA;RS;42339;2104;0;1132;0;0;0;3236;-1399;-165;0;0;-192;-1755;1481;253;1;-595;-356;0;0;0;-163;-861;620;-213;407;-21;0;386;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;42339;2639;0;586;0;0;0;3225;-465;-19;0;0;-258;-742;2484;144;555;-1023;-960;-9;0;234;-114;-1174;1310;-2;1308;-8;0;1300;-366
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;42339;2088;0;1137;0;0;0;3225;-1148;0;0;0;-15;-1162;2063;116;158;-871;-932;-4;0;0;-10;-1543;519;-4;515;0;0;515;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;42339;2390;0;831;0;0;0;3221;-852;0;0;0;-415;-1267;1954;554;276;-905;-1238;-7;0;21;-86;-1385;569;-24;545;-2;-40;503;-131
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;;I;2;CAMPOS GERAIS;MG;42339;2167;0;1051;0;0;0;3218;-1039;-238;0;0;-263;-1540;1678;229;264;-887;-736;-16;0;162;-126;-1109;569;1;570;-35;-29;506;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB/SC CREDIPÉROLA;82133182;b3S;;I;2;TIMBO;SC;42339;2747;0;452;0;0;0;3198;-1083;-3;0;0;-380;-1467;1732;213;343;-969;-783;-11;0;67;-76;-1216;516;-3;513;-16;0;497;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;42339;1494;0;1704;0;0;0;3197;-2102;-36;0;0;0;-2138;1059;31;7;-416;-51;-2;0;89;-246;-587;472;-4;468;-3;0;464;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;;I;2;BELO HORIZONTE;MG;42339;2780;0;416;0;0;0;3197;-905;-82;0;0;-1602;-2590;607;132;34;-1366;-821;-22;0;537;-392;-1898;-1291;0;-1291;-15;0;-1306;0
COOPERATIVA DE CRÉDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR;4174720;b3S;;I;2;MAIRI;BA;42339;1992;0;1199;0;0;0;3191;-703;-19;0;0;-322;-1044;2147;281;470;-1110;-1111;-19;0;70;-78;-1497;650;-29;620;-10;0;611;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;;I;2;FREDERICO WESTPHALEN;RS;42339;2574;0;616;0;0;0;3189;-1171;-113;0;0;-124;-1408;1782;217;17;-532;-411;1;0;28;-252;-935;847;-4;843;-5;-72;766;-343
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;;I;2;NOVO HAMBURGO;RS;42339;2269;0;896;0;0;0;3165;-207;0;0;0;-4909;-5116;-1951;0;47;-2599;-984;-112;0;11;-11;-3649;-5600;5;-5595;2779;0;-2816;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;;I;2;RECIFE;PE;42339;0;0;0;0;3149;0;3149;0;0;0;0;0;0;3149;5;0;-1305;-1821;-147;0;0;0;-3268;-119;117;-2;-73;0;-75;0
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;;I;2;SALVADOR;BA;42339;1085;0;2030;0;0;0;3115;-3;0;0;0;274;271;3386;37;27;-1450;-1005;-182;0;6;0;-2567;819;4;823;-1126;0;-303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;;I;2;CAPITOLIO;MG;42339;2266;0;845;0;0;0;3110;-895;-239;0;0;-66;-1200;1911;389;230;-1028;-656;-18;0;5;-70;-1149;762;5;767;-50;-58;658;0
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;1021;442;1634;0;3098;0;0;0;0;-58;-58;3040;2756;0;-2450;-1555;-386;0;0;0;-1635;1405;-3;1402;-526;0;876;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;;I;2;OURO;SC;42339;2637;0;458;0;0;0;3095;-744;-123;0;0;-1202;-2069;1025;37;26;-572;-421;-11;0;135;-132;-937;88;0;88;-14;0;74;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;42339;2964;0;118;0;0;0;3083;-535;-69;0;0;-467;-1071;2011;67;10;-739;-475;-4;0;16;-160;-1287;725;7;732;0;0;732;-243
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CERRO AZUL - CRESOL CERRO AZUL;5326643;b3S;;I;2;CERRO AZUL;PR;42339;2697;0;315;0;0;0;3012;-225;-387;0;0;-579;-1190;1822;122;225;-490;-672;-2;0;54;-472;-1235;586;1;587;-8;-14;565;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;42339;2227;0;783;0;0;0;3010;-881;-306;0;0;478;-709;2301;425;45;-537;-642;0;0;14;-741;-1436;865;-324;541;-5;0;536;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;42339;2195;0;804;0;0;0;3000;-1070;0;0;0;-240;-1310;1690;101;80;-753;-662;-12;0;203;-99;-1142;549;-26;523;-10;0;513;-115
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2446089;b3S;;I;2;CORONEL VIVIDA;PR;42339;2148;0;849;0;0;0;2997;-848;-576;0;0;-388;-1812;1184;355;76;-610;-550;-2;0;112;-163;-783;402;-9;393;-4;-14;375;-166
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;;I;2;SAO PAULO;SP;42339;2810;0;176;0;0;0;2985;-314;0;0;0;-3;-316;2669;0;0;-297;-1054;-125;0;7;0;-1468;1201;-6;1195;-449;0;746;0
WALPIRES S.A. CCTVM - PRUDENCIAL;1000082860;n2;;I;2;SAO PAULO;SP;42339;0;0;2961;12;0;0;2972;0;0;0;0;0;0;2972;1978;5244;-736;-8148;-696;0;623;-70;-1806;1167;0;1167;6142;0;7308;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;42339;2683;0;287;0;0;0;2970;-580;-608;0;0;102;-1086;1883;203;42;-937;-672;-22;0;2;-164;-1547;337;-5;331;-10;0;321;-146
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;42339;1984;0;981;0;0;0;2965;-1163;0;0;0;74;-1089;1876;170;280;-651;-623;-10;0;52;-49;-830;1046;0;1046;-10;-62;974;-473
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;;I;2;SAO PAULO;SP;42339;0;0;670;0;2294;0;2964;0;0;0;0;0;0;2964;577;0;-497;-2231;-194;0;14;-16;-2347;617;0;617;-83;0;534;-248
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;42339;1458;0;1496;0;0;0;2954;-1291;-6;0;0;-86;-1383;1571;297;85;-806;-621;-26;0;235;-490;-1326;245;-6;239;-4;0;236;-106
S. HAYATA CC S.A. - PRUDENCIAL;1000081971;n2;;I;2;SAO PAULO;SP;42339;0;0;0;0;2954;0;2954;0;0;0;0;0;0;2954;2068;0;-1118;-3570;-341;0;0;0;-2962;-8;0;-8;-18;0;-27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;42339;2141;0;812;0;0;0;2953;-917;0;0;0;-1172;-2089;864;151;153;-509;-612;-4;0;47;-32;-806;57;6;64;0;-49;14;-249
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;;I;2;ITAPEJARA D'OESTE;PR;42339;2289;0;664;0;0;0;2952;-564;-589;0;0;-492;-1645;1307;283;129;-483;-577;0;0;90;-208;-765;542;-17;525;-6;-13;506;-239
