Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;;I;2;VICOSA;MG;41883;1045;0;294;0;0;0;1339;-292;0;0;0;-26;-318;1022;67;8;-226;-10;-6;0;50;0;-117;904;0;904;-14;0;891;-209
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;;I;2;SAO PAULO;SP;41883;1272;0;66;0;0;0;1338;0;0;0;0;-233;-233;1105;0;0;-68;-26;0;0;15;-67;-146;959;0;959;0;-4;954;0
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;;I;2;SALVADOR;BA;41883;358;0;975;0;0;0;1333;-2;0;0;0;-353;-355;978;14;12;-548;-478;-64;0;11;0;-1054;-75;2;-73;-518;0;-591;0
COOPERATIVA DE CRÉDITO RURAL DE ROLIM DE MOURA LTDA.;3985375;b3S;;I;2;ROLIM DE MOURA;RO;41883;1238;0;91;0;0;0;1330;-200;0;0;0;-832;-1032;298;36;10;-366;-278;-2;0;6;-3;-597;-299;0;-299;0;0;-299;-125
CECRISACRED - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DO RAMO DE MATERIAIS DE CONSTRUÇÃO DA REGIÃO DE CRICIÚMA.;3427097;b3S;;I;2;CRICIUMA;SC;41883;876;0;453;0;0;0;1328;-554;0;0;0;-121;-675;653;50;38;-347;-278;-2;0;12;-5;-533;121;0;121;0;-16;105;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;;I;2;GOIANIA;GO;41883;1161;0;163;0;0;0;1323;-229;-90;0;0;118;-201;1123;45;22;-345;-109;-3;0;50;-20;-359;764;-1;762;1;0;761;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39808449;b3S;;I;2;VITORIA;ES;41883;932;0;391;0;0;0;1323;-403;0;0;0;-40;-443;880;49;25;-355;-414;-5;0;0;0;-699;180;-6;174;-2;0;172;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;41883;1262;0;48;0;0;0;1310;0;0;0;0;-43;-43;1267;0;0;-138;-112;-3;0;0;-5;-258;1009;0;1009;0;0;1009;-935
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;;I;2;SERRINHA;BA;41883;1213;0;95;0;0;0;1308;-249;-17;0;0;-148;-414;894;15;139;-381;-426;-4;0;1;-63;-719;175;0;175;0;0;175;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;41883;1033;0;274;0;0;0;1307;-363;0;0;0;-632;-995;312;57;38;-422;-245;0;0;72;-21;-522;-210;-23;-233;1;0;-234;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;;I;2;DONA EMMA;SC;41883;983;0;324;0;0;0;1307;-470;-98;0;0;-33;-601;706;93;5;-303;-210;0;0;26;-122;-511;195;2;196;0;0;196;0
AFAL - PRUDENCIAL;1000081081;n1;;I;1;MACEIO;AL;41883;381;0;921;0;0;0;1302;0;-31;0;0;-301;-332;970;0;0;-686;-465;-84;0;672;-114;-676;293;0;293;-232;0;62;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;;I;2;SALVADOR;BA;41883;1070;0;227;0;0;0;1297;-271;0;0;0;-237;-508;789;121;213;-458;-300;-12;0;48;-44;-431;357;0;357;-29;0;328;-123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;;I;2;TIROS;MG;41883;1027;0;267;0;0;0;1294;-265;-125;0;0;45;-345;949;105;100;-327;154;-7;0;100;-17;107;1056;1;1056;-19;-16;1021;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;;I;2;BELO HORIZONTE;MG;41883;1191;0;100;0;0;0;1291;-318;0;0;0;-129;-447;845;18;93;-304;-8;-8;0;18;-17;-208;636;1;638;1;0;637;-267
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;;I;2;SAO BERNARDO DO CAMPO;SP;41883;0;0;102;-54;1239;0;1287;0;0;0;0;0;0;1287;1992;0;-1334;-1513;-227;0;2;-4;-1084;203;0;203;-74;0;130;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;;I;2;SALVADOR;BA;41883;0;0;0;0;1280;0;1280;0;0;0;0;0;0;1280;0;0;-78;-993;-62;0;0;0;-1133;147;0;147;0;0;147;0
COOPERATIVA DE CREDITO DE CAPITÓLIO LTDA - SICOOB CREDICAPI;804046;b3S;;I;2;CAPITOLIO;MG;41883;933;0;343;0;0;0;1276;-352;-75;0;0;-3;-431;845;148;90;-404;55;-7;0;76;-26;-68;777;0;777;-21;0;756;-42
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;;I;2;DOIS VIZINHOS;PR;41883;954;0;321;0;0;0;1276;-256;-164;0;0;-170;-590;686;140;36;-300;-211;0;0;73;-108;-371;315;4;320;-1;-5;313;-60
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3662047;b3S;;I;2;PORTO ALEGRE;RS;41883;692;0;580;0;0;0;1273;-739;-14;0;0;1;-754;519;11;3;-182;-45;1;0;31;-113;-296;222;0;222;-1;0;221;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE COLORADO E REGIÃO - SICOOB COLORADO;11610996;b3S;;I;2;COLORADO;PR;41883;1043;0;227;0;0;0;1271;-381;-44;0;0;-417;-843;428;119;117;-335;-363;-7;0;27;-36;-478;-50;-3;-53;-19;-1;-73;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;;I;2;SANTA ROSA DE LIMA;SC;41883;820;0;450;0;0;0;1270;-518;-44;0;0;196;-366;904;42;21;-292;-233;0;0;16;-111;-557;347;9;355;-2;0;353;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;;I;2;FLORIANOPOLIS;SC;41883;819;0;448;0;0;0;1267;-430;1;0;0;65;-365;902;54;18;-356;-465;-6;0;4;-41;-791;110;-7;104;-4;0;100;0
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;;I;2;CURITIBA;PR;41883;0;0;0;0;1266;0;1266;0;0;0;0;0;0;1266;0;0;-437;-396;-65;0;1;-7;-905;361;-91;271;-75;0;195;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;;I;2;ARATIBA;RS;41883;934;0;330;0;0;0;1264;-487;-73;0;0;259;-301;963;177;1;-234;-137;0;0;63;-160;-292;671;0;671;0;0;671;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;;I;2;TIMOTEO;MG;41883;1071;0;188;0;0;0;1259;-294;-22;0;0;-207;-523;736;37;46;-301;-52;-4;0;104;-29;-199;537;1;538;-3;0;534;-144
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;41883;1083;0;171;0;0;0;1254;-370;0;0;0;-55;-425;829;22;5;-238;-181;-8;0;0;0;-400;428;0;428;0;-42;387;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;;I;1;NATAL;RN;41883;365;0;884;0;0;0;1250;0;-59;0;0;-181;-241;1009;740;0;-839;-564;-121;0;1073;-33;256;1265;17;1282;0;0;1282;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;41883;1138;0;103;0;0;0;1241;-272;-8;0;0;-284;-564;677;54;150;-344;-404;1;0;0;-120;-666;11;23;34;0;0;34;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;;I;2;VITOR MEIRELES;SC;41883;996;0;242;0;0;0;1237;-394;-91;0;0;-213;-699;539;60;7;-286;-191;0;0;14;-79;-474;65;-18;47;0;0;47;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;41883;861;0;373;0;0;0;1234;-253;-4;0;0;-52;-310;924;95;47;-547;197;-12;0;126;-24;-120;804;0;804;-14;0;791;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;41883;1018;0;216;0;0;0;1234;-291;-63;0;0;-142;-495;738;89;235;-479;-176;-4;0;56;-27;-306;432;1;433;-3;0;430;0
PIONEER CC LTDA - PRUDENCIAL;1000082183;n2;;I;2;SAO PAULO;SP;41883;0;0;0;0;1229;0;1229;0;0;0;0;-19;-19;1211;2793;0;-1254;-2086;-328;0;35;0;-841;369;5;374;-151;0;223;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA;2463485;b3S;;I;2;BAGE;RS;41883;975;0;253;0;0;0;1228;-439;0;0;0;-56;-495;733;31;11;-148;-275;0;0;0;-19;-400;332;0;332;0;0;332;-118
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;41883;542;0;683;0;0;0;1226;-720;-3;0;0;27;-696;530;9;6;-111;78;-2;0;10;-1;-11;519;0;519;0;0;519;-122
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;;I;2;ITAPEJARA D'OESTE;PR;41883;967;0;255;0;0;0;1223;-197;-211;0;0;221;-187;1036;85;30;-235;-215;0;0;61;-98;-372;664;-5;660;1;-13;646;-55
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;41883;705;0;516;0;0;0;1221;-433;-24;0;0;-15;-471;751;133;31;-326;-216;-11;0;42;-277;-624;126;0;126;-11;0;115;0
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;;I;2;SAO PAULO;SP;41883;894;0;324;0;0;0;1218;-226;0;0;0;-270;-496;722;2;0;-134;-493;-83;0;788;0;79;801;0;801;-255;0;546;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53236808;b3S;;I;2;ARARAQUARA;SP;41883;1118;0;83;0;0;0;1201;-140;0;0;0;-360;-500;700;69;117;-428;-311;-3;0;15;-19;-560;140;-3;137;-2;0;135;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;;I;2;SAO PAULO;SP;41883;1107;0;84;0;0;0;1192;0;0;0;0;-580;-580;611;0;0;-1;-445;-4;0;0;-44;-494;117;1;118;-25;0;93;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;41883;915;0;272;0;0;0;1187;-320;0;0;0;-304;-624;562;155;137;-367;-378;-3;0;38;-26;-446;117;1;118;-6;-13;99;-71
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;;I;2;FLORIANOPOLIS;SC;41883;1175;0;10;0;0;0;1184;-159;0;0;0;-193;-351;833;0;30;-289;-218;-50;0;0;0;-527;306;0;306;-144;0;161;0
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;;I;2;GAROPABA;SC;41883;0;0;0;0;1181;0;1181;0;0;0;0;0;0;1181;31;23;-115;-867;-58;0;0;-19;-1005;176;0;176;-59;0;117;-16
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9527069;b3S;;I;2;RIO CLARO;SP;41883;706;0;469;0;0;0;1176;-520;0;0;0;-202;-722;454;137;90;-210;-265;-3;0;7;-26;-269;185;0;185;-11;0;174;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;;I;2;SARANDI;RS;41883;1034;0;141;0;0;0;1175;-328;-118;0;0;-385;-831;344;155;18;-309;-234;0;0;21;-148;-496;-152;24;-128;0;0;-128;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;;I;2;FLORIANOPOLIS;SC;41883;870;0;297;0;0;0;1166;-363;-4;0;0;-38;-404;762;193;1368;-654;-915;-12;0;0;-22;-42;720;15;734;-37;0;697;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;;I;2;CAMPOS GERAIS;MG;41883;882;0;282;0;0;0;1164;-319;-101;0;0;7;-414;750;95;84;-378;-50;-6;0;88;-15;-181;568;2;571;-16;0;555;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;41883;977;0;180;0;0;0;1157;-210;-34;0;0;-45;-289;867;55;68;-340;-10;-5;0;43;-15;-204;663;0;663;-10;-7;646;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;41883;972;0;179;0;0;0;1150;-88;-266;0;0;-327;-681;469;90;77;-349;-209;-2;0;63;-99;-428;41;-3;38;0;-7;31;-67
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E PROFISSIONAIS LIBERAIS DA REGIÃO DA FRONTEIRA LTDA - UNICRED REGIÃO DA FRONTEIRA;1705236;b3S;;I;2;SANTANA DO LIVRAMENTO;RS;41883;935;0;212;0;0;0;1147;-455;-5;0;0;-68;-527;619;45;30;-204;-314;0;0;0;-4;-448;172;0;172;0;0;172;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;41883;1072;0;73;0;0;0;1144;-75;-87;0;0;-95;-257;888;45;15;-475;-323;-6;0;51;-53;-747;141;0;141;-8;0;133;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;;I;2;GUARANI DAS MISSOES;RS;41883;1008;0;122;0;0;0;1130;-230;-106;0;0;-247;-584;546;173;4;-247;-412;0;0;59;-105;-529;17;-7;11;0;0;11;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;41883;1074;0;51;0;0;0;1126;-186;0;0;0;-102;-288;838;0;0;-325;-140;0;0;0;-8;-472;365;0;365;0;0;365;-175
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;;I;2;SAO PAULO;SP;41883;0;0;16;0;1103;0;1119;0;0;0;0;2;2;1121;2056;0;-757;-1782;-233;0;0;0;-716;405;24;429;-165;0;264;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;;I;2;GOIANIA;GO;41883;703;0;413;0;0;0;1116;-214;0;0;0;-33;-248;869;150;87;-307;-157;-1;0;80;-8;-156;713;-1;712;-7;0;705;1
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;41883;820;0;293;0;0;0;1113;-302;0;0;0;-92;-394;719;12;55;-292;-56;1;0;0;-5;-287;432;0;432;-2;0;430;0
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;;I;2;JOACABA;SC;41883;0;0;10;-153;1252;0;1110;0;0;0;0;0;0;1110;150;0;-327;-388;-66;0;0;0;-631;479;0;479;-212;0;267;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;41883;958;0;145;0;0;0;1103;-261;-52;0;0;243;-71;1032;112;115;-350;-146;-7;0;8;-40;-308;724;0;724;-18;0;707;-50
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;41883;810;0;292;0;0;0;1101;-354;0;0;0;-68;-421;680;112;47;-268;-422;-4;0;0;-5;-539;141;0;141;-5;0;136;0
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;;I;2;MANAUS;AM;41883;0;0;11;0;1087;0;1098;0;0;0;0;0;0;1098;41;0;-225;-352;-55;0;0;-2;-594;504;0;504;-196;0;308;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL VIVIDA - CRESOL CORONEL VIVIDA;2446089;b3S;;I;2;CORONEL VIVIDA;PR;41883;769;0;326;0;0;0;1095;-242;-198;0;0;62;-378;717;140;25;-263;-191;0;0;73;-85;-302;415;-8;408;-2;1;405;-50
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;41883;681;0;412;0;0;0;1093;-471;0;0;0;-151;-622;471;103;82;-169;-164;-4;0;1;-4;-156;316;2;318;-7;0;310;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71378426;b3S;;I;2;ARAXA;MG;41883;798;0;294;0;0;0;1092;-183;0;0;0;-20;-203;889;36;132;-313;-47;-5;0;91;-48;-152;737;0;737;-8;0;729;0
COOPERATIVA DE CRÉDITO RURAL DE MAIRI LTDA. - SICOOB COOPEMAR;4174720;b3S;;I;2;MAIRI;BA;41883;829;0;262;0;0;0;1091;-189;-15;0;0;-13;-217;874;130;210;-405;-425;-10;0;31;-42;-510;364;0;364;-16;0;348;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC SICOOB INDACREDI;8083363;b3S;;I;2;INDAIAL;SC;41883;957;0;134;0;0;0;1091;-224;-93;0;0;-63;-380;710;78;57;-259;-276;-7;0;2;-8;-413;297;0;297;-9;0;288;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;41883;879;0;210;0;0;0;1089;-288;0;0;0;331;44;1133;52;69;-120;-269;-1;0;1;-3;-271;861;1;861;-2;0;858;-9
RPW SCMEPP - PRUDENCIAL;1000083209;n1;;I;2;SAO PAULO;SP;41883;1066;0;19;0;0;0;1085;0;-22;0;0;-5;-27;1058;0;284;-293;-937;-63;0;4;-6;-1010;48;0;48;-13;0;35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;41883;765;0;313;0;0;0;1078;-542;0;0;0;-32;-574;504;48;19;-226;-136;-4;0;2;-72;-371;134;0;134;0;0;134;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;;I;2;BRASILIA;DF;41883;960;0;116;0;0;0;1076;-384;-202;0;0;2;-584;492;1;2;-189;-198;1;112;2;-59;-330;161;0;161;0;0;161;-152
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;41883;944;0;128;0;0;0;1071;-166;0;0;0;-17;-183;889;84;58;-436;-360;-4;0;0;-26;-685;203;2;205;-4;0;201;-150
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;41883;1035;0;34;0;0;0;1069;-113;-219;0;0;-102;-435;634;58;18;-345;-132;-7;0;51;-40;-395;239;0;239;-5;0;234;0
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;;I;2;LENCOIS PAULISTA;SP;41883;1007;0;62;0;0;0;1069;-22;0;0;0;-17;-39;1030;0;0;-198;-124;-1;0;39;0;-284;746;4;751;-1;0;749;0
MUNDINVEST S.A. - CCVM - PRUDENCIAL;1000082774;n2;;I;2;BELO HORIZONTE;MG;41883;0;0;1026;41;0;0;1066;0;0;0;0;0;0;1066;195;98;-663;-445;-82;0;16;-9;-891;176;0;176;-68;0;108;0
CATEDRAL CCTM - PRUDENCIAL;1000082736;n2;;I;2;SALVADOR;BA;41883;0;0;9;0;1057;0;1066;0;0;0;0;0;0;1066;11;0;-826;-242;-56;0;128;-549;-1535;-469;16;-453;0;0;-453;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;41883;806;0;250;0;0;0;1056;-191;-186;0;0;334;-42;1014;82;76;-294;-280;1;0;41;-90;-465;549;-4;545;0;-8;537;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;41883;752;0;302;0;0;0;1053;-225;-190;0;0;0;-414;639;92;9;-257;-180;1;0;43;-80;-373;266;5;271;-2;0;269;-67
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;41883;905;0;144;0;0;0;1049;0;0;0;0;-28;-29;1021;0;0;-48;-63;-7;0;0;0;-119;902;0;902;-40;0;862;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;41883;812;0;236;0;0;0;1048;-358;0;0;0;-149;-508;539;5;63;-472;-272;-2;0;2;-37;-712;-173;0;-173;1;0;-173;0
MARSAM DTVM LTDA - PRUDENCIAL;1000084064;n2;;I;2;SAO PAULO;SP;41883;0;0;1045;0;0;0;1045;0;0;0;0;0;0;1045;5;0;-238;-336;-49;-10;6;0;-621;424;0;424;-180;0;245;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;;I;2;TURVO;PR;41883;905;0;138;0;0;0;1043;-102;-179;0;0;-441;-723;320;62;91;-267;-308;0;0;29;-68;-460;-140;7;-133;0;-5;-138;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;41883;719;0;323;0;0;0;1041;-319;-78;0;0;22;-375;666;77;27;-274;-298;1;0;1;-7;-474;192;0;192;0;-13;179;0
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;;I;2;RIO DE JANEIRO;RJ;41883;0;0;360;0;672;0;1032;0;0;0;0;0;0;1032;1154;0;-1087;-750;-140;0;0;0;-824;208;0;208;-77;0;132;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;;I;2;OURO;SC;41883;836;0;195;0;0;0;1030;-280;-67;0;0;-344;-691;339;14;11;-219;-182;0;0;39;-42;-379;-39;0;-39;-9;0;-48;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;41883;901;0;126;0;0;0;1027;-309;-5;0;0;-50;-364;663;88;42;-242;-148;-3;0;12;-293;-544;120;0;120;-6;0;114;0
