Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;;I;2;CARMO DO CAJURU;MG;42156;2534;0;1331;0;0;0;3865;-1436;-44;0;0;-425;-1906;1959;297;374;-1190;-830;-24;0;156;-88;-1305;654;1;656;-37;0;619;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;;I;2;CUIABA;MT;42156;3487;0;360;0;0;0;3847;-797;-2;0;0;-937;-1736;2111;368;399;-1519;-1498;-24;0;133;-93;-2234;-123;-36;-159;-24;0;-183;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR SARANDI;1869822;b3S;;I;2;SARANDI;RS;42156;3584;0;247;0;0;0;3831;-1118;-46;0;0;-638;-1803;2028;394;460;-1777;-1677;-6;0;242;-703;-3067;-1039;-42;-1081;0;0;-1081;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ÁREA DE INFORMÁTICA, VESTUÁRIO EM GERAL E PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO METROPOLITANA RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;;I;2;RIO DE JANEIRO;RJ;42156;2504;0;1292;0;0;0;3796;-1207;0;0;0;-377;-1584;2212;221;406;-892;-1200;-5;0;21;-21;-1470;742;4;746;-6;0;741;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;;I;2;RECIFE;PE;42156;0;0;0;0;3784;0;3784;0;0;0;0;0;0;3784;3;0;-1243;-1624;-176;0;0;0;-3040;745;90;835;-339;0;497;0
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;;I;2;RIO DE JANEIRO;RJ;42156;-13;0;0;0;3759;0;3747;0;0;0;0;-5;-5;3742;2436;0;-1633;-3219;-433;0;110;-466;-3206;536;24;560;-303;0;258;0
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42156;0;0;3736;0;0;0;3736;0;0;0;0;0;0;3736;991;0;-499;-2615;-14;0;0;-1719;-3857;-121;0;-121;0;-378;-499;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;;I;2;SAO PAULO;SP;42156;1604;0;2121;0;0;0;3725;0;0;0;0;-35;-35;3690;0;0;-808;0;-14;0;0;-1230;-2052;1638;0;1638;0;0;1638;0
COOPERATIVA DE CRÉDITO RURAL DO PLANALTO SUL - SICOOB/SC - CREDISSERRANA;3033469;b3S;;I;2;LAGES;SC;42156;2819;0;892;0;0;0;3712;-1352;-247;0;0;-129;-1728;1983;278;544;-1029;-1354;-18;0;15;-128;-1691;293;-47;246;0;0;246;0
GOLCRED - PRUDENCIAL;1000080965;n1;;C;2;SAO JOSE;SC;42156;3185;0;472;0;0;0;3656;-459;0;0;0;-1235;-1694;1962;3937;310;-3436;-1767;-441;0;0;-91;-1488;475;0;475;-407;0;68;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES NORTE, NOROESTE E LESTE FLUMINENSE - SICOOB CRED RIO NORTE;2931668;b3S;;I;2;CAMPOS DOS GOYTACAZES;RJ;42156;2984;0;664;0;0;0;3648;-849;-1;0;0;-17;-867;2781;692;144;-1360;-1366;-15;0;152;-114;-1865;916;3;919;-11;0;908;-418
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42156;863;0;1350;0;1433;0;3645;-23;-884;0;0;-208;-1116;2529;167;14;-2529;-1544;-178;0;608;-29;-3491;-962;202;-761;0;0;-761;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;;I;2;ANAPOLIS;GO;42156;2670;0;957;0;0;0;3626;-853;-60;0;0;291;-622;3004;115;182;-1312;-934;-19;0;116;-64;-1914;1090;10;1100;0;0;1100;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;;I;2;ASSIS CHATEAUBRIAND;PR;42156;3216;0;410;0;0;0;3626;-1082;-132;0;0;-315;-1529;2098;341;315;-1129;-1195;-19;0;1;-117;-1803;295;-6;289;-22;0;267;-168
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;;I;2;GUARAMIRIM;SC;42156;3008;0;611;0;0;0;3618;-805;-546;0;0;-172;-1523;2096;206;99;-669;-725;-3;0;26;-43;-1107;988;-5;984;0;-42;941;0
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO SUL DO MARANHÃO - SICOOB CREDISUL;9403026;b3S;;I;2;GRAJAU;MA;42156;3194;0;417;0;0;0;3611;-390;-96;0;0;-163;-649;2962;169;314;-820;-788;-12;0;8;-70;-1198;1764;22;1785;-13;0;1772;-668
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO BRANCO LTDA;1608685;b3S;;I;2;RIO BRANCO;AC;42156;2873;0;732;0;0;0;3606;-1294;-9;0;0;-282;-1585;2021;85;169;-689;-635;-6;0;169;-11;-917;1104;-9;1095;-8;-51;1036;-449
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;;I;2;ESMERALDAS;MG;42156;3110;0;496;0;0;0;3605;-807;-105;0;0;-1355;-2268;1338;337;549;-1360;-1411;-29;0;165;-171;-1920;-582;-14;-596;-20;0;-616;0
UNICRED PIAUI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ LTDA;3128973;b3S;;I;2;TERESINA;PI;42156;1794;0;1794;0;0;0;3588;-1642;0;0;0;-165;-1806;1781;18;140;-830;-527;-35;0;62;-247;-1419;362;1;363;0;0;363;0
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42156;0;0;3586;0;0;0;3586;0;0;0;0;0;0;3586;27047;0;-6892;-4865;-1803;1207;1568;-1158;15106;18691;0;18691;-6882;-2010;9799;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DA BRIGADA MILITAR DO RIO GRANDE DO SUL - SICREDI MIL RS;3212823;b3S;;I;2;PORTO ALEGRE;RS;42156;2733;0;849;0;0;0;3582;-1285;-32;0;0;24;-1293;2289;301;25;-892;-492;-13;0;125;-554;-1499;790;118;908;-53;0;855;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;;I;2;SAO PAULO;SP;42156;3319;0;236;0;0;0;3555;0;0;0;0;-31;-31;3524;0;0;-821;-793;-4;0;0;-2;-1619;1905;0;1905;0;0;1905;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSAO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;;I;2;ITAPAGIPE;MG;42156;2090;0;1456;0;0;0;3545;-799;-271;0;0;-67;-1137;2408;220;222;-733;-525;-19;0;273;-236;-797;1611;33;1645;-33;-37;1574;-366
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;;I;2;UBERABA;MG;42156;2590;0;948;0;0;0;3538;-688;-139;0;0;-506;-1333;2204;396;349;-1123;-758;-45;0;143;-70;-1107;1098;-46;1051;-11;-33;1007;-131
COOPERATIVA DE CRÉDITO RURAL DE SACRAMENTO LTDA - SICOOB CREDICOASA;71154256;b3S;;I;2;SACRAMENTO;MG;42156;2615;0;907;0;0;0;3522;-831;-211;0;0;-44;-1086;2436;76;23;-431;-342;-9;0;147;-12;-547;1889;0;1889;-10;0;1879;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SERTÃO PARAIBANO LTDA. - UNICRED ALTO SERTÃO PARAIBANO;9343038;b3S;;I;2;SOUSA;PB;42156;2350;0;1161;0;0;0;3511;-1245;0;0;0;-49;-1294;2217;67;223;-801;-666;-2;0;49;-309;-1440;777;1;779;0;-24;754;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;;I;2;BOM SUCESSO;MG;42156;2826;0;682;0;0;0;3508;-857;-100;0;0;-224;-1181;2327;314;729;-1392;-1306;-57;0;111;-203;-1803;524;0;525;-15;0;510;0
S. HAYATA CC S.A. - PRUDENCIAL;1000081971;n2;;I;2;SAO PAULO;SP;42156;0;0;0;0;3507;0;3507;0;0;0;0;0;0;3507;1644;0;-963;-3841;-317;0;24;0;-3452;55;0;55;-6;0;49;0
COOPERATIVA DE CRÉDITO DE LIVRE  ADMISSÃO DE JI-PARANÁ E REGIÃO LTDA. - SICOOB UNIJPR;5007327;b3S;;I;2;JI-PARANA;RO;42156;2926;0;575;0;0;0;3501;-1024;0;0;0;-582;-1606;1895;40;140;-836;-703;-3;0;33;-40;-1368;527;-9;518;-2;-70;446;-221
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;;I;2;CARMO DO RIO CLARO;MG;42156;2411;0;1088;0;0;0;3499;-1038;-344;0;0;-105;-1487;2012;238;184;-871;-519;-21;0;489;-43;-544;1468;0;1468;-32;-37;1399;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;;I;2;VITORIA DA CONQUISTA;BA;42156;2716;0;772;0;0;0;3488;-500;-69;0;0;352;-217;3271;349;404;-1285;-1050;-16;0;111;-59;-1545;1726;-115;1611;-11;0;1601;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;;I;2;CATANDUVA;SP;42156;3214;0;263;0;0;0;3476;1;0;0;0;-1585;-1586;1891;0;0;-563;-352;-4;0;355;0;-564;1327;0;1327;0;0;1327;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;;I;2;SAO PAULO;SP;42156;2469;0;991;0;0;0;3459;1;0;0;0;-119;-119;3340;146;0;-756;-782;-3;0;2;-173;-1566;1774;0;1774;0;0;1774;0
CAROL DTVM LTDA. - PRUDENCIAL;1000084095;n2;;I;2;SAO PAULO;SP;42156;0;0;259;0;3195;0;3453;0;0;0;0;0;0;3453;0;0;-574;-2135;-161;0;9;0;-2861;592;0;592;-226;0;366;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;;I;2;PALMEIRAS DE GOIAS;GO;42156;2351;0;1069;0;0;0;3420;-458;-262;0;0;-23;-742;2677;185;41;-608;-750;-3;0;202;-8;-942;1736;5;1741;0;0;1741;-1027
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;;I;2;SANTO CRISTO;RS;42156;2905;0;509;0;0;0;3413;-1344;-251;0;0;-403;-1999;1415;414;24;-890;-689;0;0;33;-229;-1337;78;-36;43;0;0;43;0
SOL CC - PRUDENCIAL;1000082097;n2;;I;2;NATAL;RN;42156;9;0;0;0;3400;0;3409;0;0;0;0;0;0;3409;276;0;-1186;-1406;0;0;0;0;-2316;1093;15;1107;0;0;1107;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO PAULO;SP;42156;2202;0;1196;0;0;0;3398;0;0;0;0;-111;-111;3287;0;0;-231;-231;0;0;154;1;-308;2979;0;2979;0;0;2979;-2361
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SÃO MARTINHO - USICRED;2562412;b3S;;I;2;PRADOPOLIS;SP;42156;2497;0;889;0;0;0;3386;1;0;0;0;-30;-30;3356;0;0;-224;-237;-1;0;43;0;-420;2936;0;2936;0;0;2936;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;;I;2;BRASILIA;DF;42156;3151;0;235;0;0;0;3386;-822;-1055;0;0;-274;-2151;1235;30;28;-808;-505;-5;180;15;-162;-1227;8;0;8;-3;0;5;-32
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;42156;2023;0;1326;0;0;0;3349;-1565;0;0;0;-417;-1982;1367;96;133;-835;-760;-3;0;0;-18;-1387;-19;-3;-22;-2;0;-24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;;I;2;GOIANIA;GO;42156;2306;0;1035;0;0;0;3341;-727;-34;0;0;-179;-941;2400;359;257;-840;-863;-4;0;95;-38;-1033;1368;-4;1363;-11;0;1352;0
UM INVESTIMENTOS S/A CTVM - PRUDENCIAL;1000082561;n2;;I;2;RIO DE JANEIRO;RJ;42156;0;0;1651;1682;0;0;3333;0;-44;0;0;-577;-622;2711;11597;0;-4266;-11295;-513;0;2900;-148;-1724;987;-557;430;-228;0;202;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS E DOS SERVENTUÁRIOS DE ÓRGÃOS DA JUSTIÇA E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD;4751713;b3S;;I;2;PORTO VELHO;RO;42156;2638;0;662;0;0;0;3300;-176;0;0;0;46;-130;3170;17;169;-438;-484;-3;1;24;-76;-791;2379;0;2379;-3;0;2376;-460
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;;I;2;BOA ESPERANCA;MG;42156;1970;0;1327;0;0;0;3297;-1249;-520;0;0;33;-1736;1561;194;160;-792;-633;-13;0;809;-60;-335;1226;0;1226;-16;0;1210;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71238232;b3S;;I;2;CARMOPOLIS DE MINAS;MG;42156;2136;0;1146;0;0;0;3282;-947;-158;0;0;-100;-1205;2077;233;299;-831;-848;-16;0;107;-96;-1150;927;-8;919;-17;-24;877;-141
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;;I;2;CURITIBA;PR;42156;0;0;532;-721;3471;0;3282;0;-9;0;0;0;-9;3273;69;0;-219;-3350;-204;0;10;-4;-3699;-426;0;-426;0;0;-426;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;;I;2;MANAUS;AM;42156;2926;0;346;0;0;0;3272;-818;-6;0;0;-166;-990;2282;58;205;-1060;-874;1;0;123;-151;-1699;583;-3;580;-1;0;579;-243
MAPFRE - PRUDENCIAL;1000080958;n2;;C;3;SAO PAULO;SP;42156;0;0;3264;0;0;0;3264;0;0;0;0;0;0;3264;15602;0;-6985;-7538;-1141;0;795;-25;707;3971;0;3972;-585;-795;2592;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2698001;b3S;;I;2;FRANCISCO BELTRAO;PR;42156;2274;0;975;0;0;0;3249;-707;-694;0;0;-827;-2229;1020;488;149;-637;-410;0;0;134;-208;-483;537;1;538;-4;-19;515;-143
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;;I;2;SAO PAULO;SP;42156;3119;0;71;0;0;0;3189;-66;-92;0;0;-615;-772;2418;0;0;-1013;-613;0;1;136;0;-1489;929;0;929;0;0;929;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;42156;2415;0;764;0;0;0;3179;-1032;0;0;0;-134;-1166;2013;120;91;-805;-840;-1;0;72;-35;-1397;615;19;634;-9;0;625;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;42156;2362;0;816;0;0;0;3178;-981;-139;0;0;-174;-1293;1885;178;148;-829;-687;-15;0;115;-82;-1173;712;1;713;-25;0;688;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE E DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS DE SALVADOR E REGIÃO METROPOLITANA LTDA. - UNICRED SALVADOR;2245493;b3S;;I;2;SALVADOR;BA;42156;2968;0;194;0;0;0;3162;-90;0;0;0;-534;-624;2537;32;37;-612;-762;-2;0;403;-259;-1164;1374;23;1396;0;0;1396;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;;I;2;VICOSA;MG;42156;2425;0;733;0;0;0;3159;-762;0;0;0;-82;-845;2314;142;17;-492;-502;-13;0;65;-12;-795;1519;1;1518;-25;0;1493;-482
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL DO ESTADO DE RONDÔNIA   SICOOB CREDIFORTE;3497143;b3S;;I;2;PORTO VELHO;RO;42156;3069;0;89;0;0;0;3159;-224;-473;0;0;-87;-784;2375;8;241;-752;-750;-4;1;43;-99;-1312;1063;-3;1060;-2;-32;1026;0
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;;I;2;PASSO FUNDO;RS;42156;3069;0;82;0;0;0;3152;-170;0;0;0;-112;-282;2869;0;28;-516;-233;-149;0;99;0;-771;2098;0;2098;-823;0;1275;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;;I;2;MONTES CLAROS;MG;42156;2626;0;519;0;0;0;3145;-698;-182;0;0;-203;-1082;2062;269;359;-1292;-778;-3;0;64;-25;-1405;658;2;660;-10;0;650;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE COLORADO E REGIÃO - SICOOB COLORADO;11610996;b3S;;I;2;COLORADO;PR;42156;2659;0;485;0;0;0;3144;-933;-108;0;0;-461;-1502;1641;318;409;-876;-1394;-19;0;0;-181;-1742;-101;4;-97;-22;0;-118;-199
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;;I;2;SAO PAULO;SP;42156;2958;0;175;0;0;0;3133;1;0;0;0;-471;-472;2661;0;0;-153;-98;-1;0;161;-207;-298;2363;0;2363;0;-28;2335;0
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;42156;0;0;3203;-193;101;0;3111;-119;0;0;0;-36;-155;2957;27589;4443;-10978;-43904;-3007;0;288;-987;-26555;-23599;0;-23599;7205;-4116;-20510;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;;I;2;BELO HORIZONTE;MG;42156;2776;0;331;0;0;0;3108;-755;-80;0;0;-35;-869;2238;146;23;-1340;-1151;-22;0;494;-263;-2113;126;-2;124;-11;0;113;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DAS ANTAS LTDA;94243839;b3S;;I;2;CASCA;RS;42156;2559;0;540;0;0;0;3099;-1207;0;0;0;7;-1200;1899;25;10;-387;-241;1;0;0;-9;-603;1296;0;1296;0;0;1296;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;;I;2;DOURADOS;MS;42156;2853;0;211;0;0;0;3064;-652;-41;0;0;-503;-1196;1868;216;384;-640;-1047;-8;0;50;-127;-1173;695;3;698;-14;0;684;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;;I;2;BELO HORIZONTE;MG;42156;2707;0;350;0;0;0;3057;-803;0;0;0;-228;-1032;2025;50;202;-625;-514;-17;0;87;-91;-909;1116;0;1117;-5;0;1111;-692
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;;I;2;SAO PAULO;SP;42156;1966;0;1079;0;0;0;3045;0;0;0;0;20;20;3064;17;0;-611;-296;-3;0;92;1;-801;2263;0;2263;0;0;2263;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;;I;2;VITOR MEIRELES;SC;42156;2571;0;470;0;0;0;3041;-795;-227;0;0;-766;-1788;1253;130;18;-670;-624;0;0;3;-195;-1337;-84;73;-12;0;0;-12;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;;I;2;GOIANIA;GO;42156;2587;0;444;0;0;0;3032;-615;-132;0;0;-93;-841;2191;90;69;-829;-581;-4;0;69;-45;-1232;959;-2;957;0;0;957;-209
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;;I;2;SERRINHA;BA;42156;2787;0;219;0;0;0;3006;-621;-45;0;0;-307;-973;2033;45;322;-926;-966;-2;0;17;-182;-1692;342;16;357;0;0;357;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;;I;2;GOIANIA;GO;42156;2423;0;572;0;0;0;2995;-662;-47;0;0;-204;-913;2081;65;119;-675;-597;-2;0;114;-9;-985;1097;0;1096;-4;0;1093;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;;I;2;IGUATAMA;MG;42156;2094;0;883;0;0;0;2977;-717;-128;0;0;-55;-900;2077;175;134;-865;-564;-11;0;98;-19;-1053;1025;1;1024;-28;0;996;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;;I;2;ROLIM DE MOURA;RO;42156;2754;0;202;0;0;0;2956;-484;-3;0;0;-159;-646;2310;117;20;-878;-603;-5;0;15;-105;-1437;873;0;873;0;0;873;-330
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;;I;2;CURITIBA;PR;42156;1801;0;1154;0;0;0;2955;-998;-7;0;0;-232;-1238;1717;281;72;-669;-589;-23;0;226;-553;-1255;462;-1;461;-46;0;415;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2412022;b3S;;I;2;FRANCISCO BELTRAO;PR;42156;1288;0;1630;0;0;0;2918;-1723;-5;0;0;-42;-1771;1147;23;15;-232;-360;-4;0;14;-6;-549;598;0;598;0;-6;592;-291
CECRISACRED - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DO RAMO DE MATERIAIS DE CONSTRUÇÃO DA REGIÃO DE CRICIÚMA.;3427097;b3S;;I;2;CRICIUMA;SC;42156;2175;0;731;0;0;0;2907;-1039;0;0;0;-401;-1440;1467;154;91;-721;-837;-4;0;25;-72;-1364;103;1;102;0;-22;80;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;;I;2;SANTA ROSA DE LIMA;SC;42156;1814;0;1080;0;0;0;2894;-1217;-98;0;0;-284;-1598;1296;149;41;-695;-608;0;0;3;-147;-1256;40;-15;25;0;0;25;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DOIS VIZINHOS - CRESOL DOIS VIZINHOS;971300;b3S;;I;2;DOIS VIZINHOS;PR;42156;2166;0;728;0;0;0;2894;-632;-445;0;0;-13;-1090;1804;426;105;-580;-525;0;0;94;-166;-646;1158;-7;1151;-4;-21;1126;-143
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;;I;2;TIROS;MG;42156;2309;0;581;0;0;0;2889;-597;-299;0;0;-22;-919;1971;243;216;-837;-418;-18;0;80;-61;-795;1176;0;1176;-39;-33;1105;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;42156;2664;0;219;0;0;0;2883;-644;-26;0;0;-419;-1089;1794;24;381;-810;-977;1;0;4;-415;-1794;0;29;29;0;0;29;0
FINANSINOS S.A. CFI - PRUDENCIAL;1000083467;n1;;I;2;NOVO HAMBURGO;RS;42156;2470;0;411;0;0;0;2881;-258;0;0;0;-2258;-2516;365;0;195;-2493;-762;-129;0;10;-51;-3230;-2864;3;-2861;1138;0;-1724;0
